subject,chapter,concept,difficulty,par_time_sec,question_text,option_a,option_b,option_c,option_d,correct_option
Physics,Alternating Current,Wattless Current Calculation,Medium,75,"An AC circuit has rms voltage 100 V and rms current 5 A, with a phase difference of 90 degrees between them. The average power dissipated is:",0 W,100 W,250 W,500 W,A
Physics,Alternating Current,Damped LC Oscillations,Medium,75,Adding a resistor in series with an ideal (undamped) LC oscillating circuit causes the oscillations to:,Continue indefinitely without change,Increase in amplitude over time,Decay over time as energy is dissipated as heat,Stop instantaneously,C
Physics,Alternating Current,Below Resonance Behaviour,Medium,75,"In a series LCR circuit, when the operating frequency is less than the resonant frequency, the circuit behaves predominantly:",Resistive,Inductive (XL greater than XC),Capacitive (XC greater than XL),Like an open circuit,C
Physics,Alternating Current,Above Resonance Behaviour,Medium,75,"In a series LCR circuit, when the operating frequency is greater than the resonant frequency, the circuit behaves predominantly:",Resistive,Inductive (XL greater than XC),Capacitive (XC greater than XL),Like a short circuit,B
Physics,Alternating Current,Power Loss in Transmission Lines,Medium,60,Electric power is transmitted over long distances at high voltage (and correspondingly low current) primarily to:,Increase the resistance of the transmission lines,Reduce power loss (I-squared R) in the transmission lines,Increase the frequency of the AC supply,Make the transformers smaller,B
Physics,Alternating Current,Voltages at Resonance,Medium,90,"In a series LCR circuit at resonance, the rms voltages across the inductor (V_L) and the capacitor (V_C):",Are both zero,"Are equal in magnitude and can be much larger than the source voltage, but cancel each other in the loop equation",Add up to give the maximum possible voltage in the circuit,Are always equal to the resistor's voltage,B
Physics,Alternating Current,Impedance of a Coil,Medium,75,A coil with self-inductance L and resistance R is connected to an AC source of angular frequency omega. The coil's impedance is given by:,Z = R + omega L,Z = sqrt(R^2 + (omega L)^2),Z = R multiplied by omega L,Z = R - omega L,B
Physics,Alternating Current,Choke Coil Power Factor,Medium,75,"An ideal choke coil (zero resistance, finite inductance) connected to an AC source has a power factor of:",0,0.5,1,Cannot be determined,A
Physics,Alternating Current,Step-Down Transformer Application,Medium,60,A step-down transformer is typically used to:,Increase the voltage for long-distance power transmission,Decrease the voltage for safe use in homes and appliances,Convert AC to DC,Increase the frequency of the AC supply,B
Physics,Alternating Current,Current Phase in Pure Inductor,Medium,75,A pure inductor is connected to an AC source given by V = V_0 sin(omega t). The current through the inductor is given by:,I = I_0 sin(omega t),I = I_0 sin(omega t + 90 degrees),I = I_0 sin(omega t - 90 degrees),I = I_0 cos(omega t),C
Physics,Alternating Current,RMS Value of Combined Waveform,Hard,90,"An alternating current is given by i = 3 sin(omega t) + 4 cos(omega t), in amperes. The rms value of this current is:",2.5 A,3.54 A,5 A,7 A,B
Physics,Alternating Current,Average Power with Reactive Components,Hard,90,"A series LCR circuit with R = 3 ohm, XL = 8 ohm, and XC = 4 ohm is connected to an AC source of rms voltage 50 V. The average power dissipated in the circuit is:",100 W,150 W,300 W,500 W,C
Physics,Alternating Current,Resonant Frequency from L and C,Hard,90,A series LCR circuit has L = 1 H and C = 1 microfarad. Its resonant frequency (f0) is approximately:,15.9 Hz,159 Hz,1000 Hz,1592 Hz,B
Physics,Alternating Current,Q-Factor From Component Values,Hard,90,"For a series LCR circuit, the quality factor at resonance is given by Q = (1/R) multiplied by sqrt(L/C). For R = 10 ohm, L = 0.4 H, and C = 0.1 microfarad, the Q-factor is approximately:",2,20,200,2000,C
Physics,Alternating Current,Half-Wave Rectifier Output,Hard,75,"A half-wave rectifier circuit, when supplied with a sinusoidal AC input, produces an output that:","Is a pure sinusoidal AC, identical to the input","Consists of only the positive (or only the negative) half-cycles of the input, with the other half blocked","Has twice the frequency of the input, with both half-cycles present",Is a pure DC with no ripple,B
Physics,Alternating Current,Full-Wave vs Half-Wave Ripple,Hard,90,"Compared to a half-wave rectifier, a full-wave rectifier circuit operating on the same AC input produces an output ripple frequency that is:",The same as the half-wave rectifier,Half that of the half-wave rectifier,Twice that of the half-wave rectifier,Independent of the input frequency,C
Physics,Alternating Current,Source Voltage from Component Voltages,Hard,90,"In a series LCR circuit, the rms voltages across R, L, and C are measured as 30 V, 50 V, and 10 V respectively. The rms value of the source voltage is:",30 V,40 V,50 V,90 V,C
Physics,Alternating Current,Power Dissipation with Given Impedance,Hard,90,A coil of resistance 6 ohm and inductive reactance 8 ohm is connected to an AC source of rms voltage 100 V. The average power dissipated in the coil is:,100 W,300 W,600 W,1000 W,C
Physics,Alternating Current,Energy Exchange at Resonance,Hard,90,"At resonance in a series LCR circuit driven at angular frequency omega0, the energy stored in the inductor at any instant, compared to the energy stored in the capacitor at that same instant:",Inductor energy is always greater,Capacitor energy is always greater,"Their sum remains constant, oscillating between the two in a manner analogous to a mechanical oscillator",Both are always zero,C
Physics,Alternating Current,Transformer Efficiency,Hard,75,A transformer has an input power of 1000 W and an output power of 920 W. Its efficiency is:,8%,80%,92%,108%,C
Physics,Alternating Current,Series RC Circuit Current,Hard,90,An AC source of rms voltage 200 V is connected across a series combination of a resistor (R = 30 ohm) and a capacitor (XC = 40 ohm). The rms current in the circuit is:,2 A,4 A,5 A,8 A,B
Physics,Alternating Current,Voltage Across Capacitor in Series RC,Hard,90,"For the circuit above (R = 30 ohm, XC = 40 ohm, rms current 4 A), the rms voltage across the capacitor is:",120 V,160 V,200 V,240 V,B
Physics,Alternating Current,Resonant Frequency After Halving L and C,Hard,90,"If both the inductance L and capacitance C of a series LCR circuit are halved, the new resonant angular frequency, compared to the original (omega0), becomes:",omega0 / 4,omega0 / 2,2 times omega0,4 times omega0,C
Physics,Alternating Current,LC Oscillation Mechanical Analogy,Hard,75,The LC oscillation in an electrical circuit is analogous to which mechanical system?,A damped pendulum losing energy to friction,A mass oscillating on a spring with no friction (simple harmonic motion),A ball rolling down an incline,A rotating wheel with constant angular velocity,B
Physics,Alternating Current,Current vs Frequency in Series LCR,Hard,90,"A series LCR circuit is connected to an AC source of variable frequency but constant rms voltage. As the frequency is varied from very low to very high, the rms current in the circuit:",Increases continuously,Decreases continuously,"First increases, reaches a maximum at resonance, then decreases",Remains constant at all frequencies,C
Physics,Alternating Current,Average Power for General Phase Difference,Hard,90,An AC source of rms voltage 100 V and rms current 1 A drives a circuit with a phase difference of 60 degrees between voltage and current. The average power consumed is:,25 W,50 W,86.6 W,100 W,B
Physics,Alternating Current,Heat Energy Dissipated Over Time,Hard,90,A resistor of 20 ohm carries an rms current of 2 A for 10 minutes. The total heat energy dissipated in the resistor is:,4.8 kJ,8 kJ,48 kJ,480 kJ,C
Physics,Alternating Current,Finding Unknown Reactance,Hard,90,"A series LCR circuit has an impedance of 13 ohm, a resistance of 5 ohm, and an inductive reactance of 10 ohm. The capacitive reactance in the circuit is:",2 ohm,12 ohm,22 ohm,28 ohm,C
Physics,Alternating Current,Bandwidth and Time Constant,Hard,90,"A series LCR circuit has a resonant angular frequency omega0 and resistance R. The two angular frequencies at which the power delivered is half the maximum (resonant) power are separated by a bandwidth Delta-omega, related to R and L by:",Delta-omega = R/L,Delta-omega = L/R,Delta-omega = R multiplied by L,Delta-omega = 1/(R multiplied by L),A
Physics,Alternating Current,Phase Angle in Series RC Circuit,Hard,90,"A series circuit has a resistor R = 1 ohm and a capacitor with XC = sqrt(3) ohm, connected to an AC source. The phase angle by which the current leads the voltage is:",30 degrees,45 degrees,60 degrees,90 degrees,C
Physics,Alternating Current,Transformer Primary Current,Hard,90,"An ideal transformer steps up voltage from 220 V to 2200 V. If the secondary circuit draws a current of 0.5 A, the current drawn from the primary (220 V) supply is:",0.05 A,0.5 A,5 A,50 A,C
