subject,chapter,concept,difficulty,par_time_sec,question_text,option_a,option_b,option_c,option_d,correct_option
Physics,Electromagnetic Induction,Number of Turns and EMF,Easy,45,"For a coil with N turns, if the flux through each turn changes at a rate dPhi/dt, the magnitude of the total induced EMF is given by:",dPhi/dt,N(dPhi/dt),(dPhi/dt)/N,N^2(dPhi/dt),B
Physics,Electromagnetic Induction,Direction of Induced Current,Easy,45,"According to Lenz's law, the direction of an induced current is such that it:",Always flows from low to high potential,Opposes the change in magnetic flux that produces it,Aids the change in magnetic flux that produces it,Is independent of the cause of the flux change,B
Physics,Electromagnetic Induction,Induced Charge,Easy,50,"If the magnetic flux linked with a coil of resistance R changes by an amount Delta Phi, the total charge that flows through the coil is given by:",Delta Phi / R,R / Delta Phi,Delta Phi multiplied by R,Delta Phi multiplied by R-squared,A
Physics,Electromagnetic Induction,Self-Inductance Definition,Easy,45,Self-inductance of a coil is a measure of:,The resistance offered by the coil to current flow,The coil's ability to oppose a change in current through itself,The capacitance of the coil,The power dissipated in the coil,B
Physics,Electromagnetic Induction,Mutual Induction,Easy,40,Mutual induction refers to the phenomenon in which a changing current in one coil induces an EMF in:,The same coil,A neighbouring coil,A nearby resistor only,A permanent magnet,B
Physics,Electromagnetic Induction,Transformer Principle,Easy,40,The working principle of a transformer is based on:,Self-induction only,Mutual induction,Electrostatic induction,Thermoelectric effect,B
Physics,Electromagnetic Induction,Induction Furnace,Easy,45,An induction furnace makes use of which effect to heat metals?,Eddy current heating,Joule heating in an external resistor,Photoelectric effect,Thermionic emission,A
Physics,Electromagnetic Induction,EMI and Conservation of Energy,Easy,50,"When a magnet is moved towards a closed coil, the induced current creates a magnetic field that:","Attracts the magnet, pulling it in faster","Opposes the motion of the magnet, requiring external work to maintain the motion",Has no effect on the magnet's motion,Reverses the magnet's polarity,B
Physics,Electromagnetic Induction,Henry Definition,Easy,45,A coil has a self-inductance of 1 henry if a current changing at the rate of 1 ampere per second induces an EMF of:,1 volt,1 ohm,1 weber,1 joule,A
Physics,Electromagnetic Induction,Series Inductors,Easy,45,"For two inductors of inductance L1 and L2 connected in series (with no mutual inductance), the equivalent inductance is:",L1 + L2,L1 L2 / (L1 + L2),(L1 + L2)/2,sqrt(L1 L2),A
Physics,Electromagnetic Induction,Parallel Inductors,Easy,45,"For two inductors of inductance L1 and L2 connected in parallel (with no mutual inductance), the equivalent inductance is:",L1 + L2,L1 L2 / (L1 + L2),L1 - L2,2(L1+L2),B
Physics,Electromagnetic Induction,Flux Linkage,Easy,40,"The total flux linkage of a coil with N turns, each carrying flux Phi, is defined as:",Phi / N,N multiplied by Phi,Phi squared,N / Phi,B
Physics,Electromagnetic Induction,Rod Sliding on Rails,Easy,50,A metal rod slides with constant velocity on two parallel horizontal rails in a region of uniform vertical magnetic field. The EMF induced across the rod arises due to:,A changing magnetic field with time,The motional EMF as the rod sweeps out area in the field,A changing resistance of the rod,Electrostatic induction,B
Physics,Electromagnetic Induction,Faraday's Law Sign Convention,Easy,50,The negative sign in Faraday's law of electromagnetic induction (EMF = -dPhi/dt) represents:,That the EMF is always negative in value,"Lenz's law, indicating the induced EMF opposes the change in flux",That flux is always decreasing,A mathematical convention to be ignored,B
Physics,Electromagnetic Induction,Induced EMF Units,Easy,40,The SI unit of induced EMF is the same as the SI unit of:,Magnetic flux,Electric potential difference,Magnetic field,Inductance,B
Physics,Electromagnetic Induction,AC Generator Frequency,Easy,45,"In an AC generator, the frequency of the induced EMF is determined mainly by:",The resistance of the circuit,The number of turns in the coil,The rate of rotation (angular speed) of the coil,The strength of the magnetic field alone,C
Physics,Electromagnetic Induction,Induced EMF and Number of Turns,Easy,50,"Doubling the number of turns in a coil, while keeping the rate of change of flux per turn constant, will, according to Faraday's law, cause the induced EMF to:",Remain the same,Double,Halve,Become zero,B
Physics,Electromagnetic Induction,Self-Inductance and Flux Linkage,Easy,45,"The self-inductance L of a coil relates the magnetic flux linkage (N times Phi) to the current I through the relation:",N times Phi equals L divided by I,N times Phi equals L times I,N times Phi equals I divided by L,N times Phi equals L plus I,B
Physics,Electromagnetic Induction,Eddy Current Loops,Easy,50,Eddy currents induced in a bulk conductor due to a changing magnetic flux flow in closed loops oriented:,Parallel to the applied magnetic field,In planes perpendicular to the changing magnetic field,Always along the length of the conductor only,Eddy currents do not form closed loops,B
Physics,Electromagnetic Induction,Motional EMF Calculation,Medium,60,"A rod of length 0.5 m moves with a speed of 4 m/s perpendicular to a magnetic field of 0.2 T, with the rod, velocity, and field mutually perpendicular. The EMF induced across the rod is:",0.4 V,0.8 V,1.6 V,2.5 V,A
Physics,Electromagnetic Induction,Self-Inductance Calculation,Medium,60,"A coil has a self-inductance of 2 H. If the current through it changes from 1 A to 3 A in 0.5 s, the magnitude of the induced EMF is:",2 V,4 V,8 V,1 V,C
Physics,Electromagnetic Induction,Induced Charge Calculation,Medium,75,"A coil of resistance 5 ohm and 100 turns experiences a change in flux per turn from 0.01 Wb to 0.05 Wb in 0.2 s. The charge that flows through the coil during this time is:",0.08 C,0.8 C,4 C,8 C,B
Physics,Electromagnetic Induction,Energy Stored in Inductor Calculation,Medium,60,An inductor of inductance 0.5 H carries a current of 4 A. The energy stored in the inductor is:,1 J,2 J,4 J,8 J,C
Physics,Electromagnetic Induction,Rate of Change of Flux,Medium,75,"The magnetic flux through a coil of 50 turns changes uniformly from 2 x 10^-3 Wb to 8 x 10^-3 Wb in 0.6 s. The induced EMF in the coil is:",0.1 V,0.5 V,1.0 V,5.0 V,B
Physics,Electromagnetic Induction,Mutual Inductance and EMF,Medium,60,"Two coils have a mutual inductance of 0.2 H. If the current in the primary coil changes at a rate of 5 A/s, the EMF induced in the secondary coil is:",0.04 V,0.5 V,1 V,2.5 V,C
Physics,Electromagnetic Induction,Rotating Coil EMF,Medium,75,"A coil of 200 turns and area 0.05 m^2 rotates with an angular speed of 50 rad/s in a magnetic field of 0.02 T. The peak EMF induced is:",0.1 V,1 V,10 V,100 V,C
Physics,Electromagnetic Induction,LR Circuit Time Constant,Medium,60,"In a series LR circuit, the time constant (tau = L/R) represents the time taken for the current to reach approximately what fraction of its final steady-state value, starting from zero?",50%,63%,75%,100%,B
Physics,Electromagnetic Induction,Solenoid Self-Inductance Calculation,Medium,90,"A solenoid has 1000 turns, length 0.5 m, and cross-sectional area 2 x 10^-3 m^2. Taking mu0 = 4*pi x 10^-7 T m/A, its self-inductance is approximately:",5 x 10^-5 H,5 x 10^-3 H,5 x 10^-1 H,5 H,B
Physics,Electromagnetic Induction,Lenz's Law and Induced Polarity,Medium,75,"A bar magnet is moved with its north pole approaching a stationary closed circular coil. By Lenz's law, the face of the coil nearer to the magnet behaves, while the magnet approaches, like which magnetic pole?",North pole,South pole,Neutral (no pole),Both poles simultaneously,A
Physics,Electromagnetic Induction,Induced EMF in Changing Field Region,Medium,75,"A circular coil of area 0.1 m^2 is placed with its plane perpendicular to a magnetic field that increases uniformly from 0.2 T to 0.8 T in 3 s. The magnitude of the average induced EMF in the coil (single turn) is:",0.01 V,0.02 V,0.2 V,2 V,B
Physics,Electromagnetic Induction,Self-Inductance and Flux Linkage Calculation,Medium,60,"A coil has a self-inductance of 4 H. When a current of 2 A flows through it, the total flux linkage (N times Phi) is:",2 Wb,4 Wb,8 Wb,16 Wb,C
Physics,Electromagnetic Induction,Eddy Current Braking,Medium,60,Eddy current brakes used in some trains and roller coasters work by:,Mechanical friction between brake pads and wheels,Dissipating kinetic energy as heat via induced currents opposing relative motion,Increasing the magnetic field to accelerate the vehicle,Using chemical reactions to absorb energy,B
Physics,Electromagnetic Induction,Motional EMF and Power,Medium,75,"A conducting rod of length 1 m moves with a velocity of 2 m/s perpendicular to a magnetic field of 0.5 T, completing a circuit of resistance 2 ohm. The power dissipated in the circuit is:",0.25 W,0.5 W,1 W,2 W,B
Physics,Electromagnetic Induction,Effect of Core Material on Inductance,Medium,60,"Inserting a soft iron core into a solenoid, compared to an air core of the same dimensions and turns, will:",Decrease its self-inductance,Increase its self-inductance due to higher relative permeability,Have no effect on self-inductance,Convert it into a capacitor,B
Physics,Electromagnetic Induction,Flux Through Inclined Loop,Medium,75,"A square loop of side 0.2 m is placed in a uniform magnetic field of 0.5 T such that the normal to the loop makes an angle of 60 degrees with the field. The magnetic flux through the loop is:",0.005 Wb,0.01 Wb,0.02 Wb,0.04 Wb,B
Physics,Electromagnetic Induction,Growth of Current in LR Circuit,Medium,60,"In a series LR circuit connected to a battery of EMF E, the current at time t = 0, just after closing the switch, is:",E/R (its maximum value),"Zero, because the inductor initially opposes any change in current",E/L,Infinite,B
Physics,Electromagnetic Induction,Mutual Inductance Reciprocity,Medium,60,"For two coils, the mutual inductance M12 (EMF induced in coil 2 due to changing current in coil 1) compares to M21 (EMF induced in coil 1 due to changing current in coil 2) as:",M12 = M21 always (reciprocity theorem),M12 = 2 times M21,M12 = -M21,They are unrelated quantities,A
Physics,Electromagnetic Induction,Average EMF Over a Cycle,Medium,60,"For a coil rotating uniformly in a magnetic field, the average value of the sinusoidal induced EMF over one complete cycle is:",Equal to the peak EMF,Equal to half the peak EMF,Zero,Equal to 0.637 times the peak EMF,C
Physics,Electromagnetic Induction,Time-Varying Flux Function,Medium,75,"The magnetic flux through a coil varies with time as Phi(t) = 3t^2 + 2t (in weber, with t in seconds). The magnitude of the induced EMF at t = 2 s is:",6 V,8 V,12 V,14 V,D
Physics,Electromagnetic Induction,Self-Inductance Comparison,Medium,75,"Two solenoids, A and B, have the same number of turns per unit length and the same cross-sectional area, but solenoid A is twice as long as solenoid B. The ratio of self-inductance of A to B (L_A : L_B) is:",1:1,2:1,4:1,1:2,B
Physics,Electromagnetic Induction,Flux-Time Graph Interpretation,Medium,75,"The magnetic flux linked with a coil varies with time as shown by a graph that is a straight line with a negative slope. The induced EMF in the coil is:",Zero,Constant and non-zero,Increasing linearly with time,Decreasing linearly with time,B
Physics,Electromagnetic Induction,Induced Current from EMF and Resistance,Medium,60,"A coil of resistance 10 ohm experiences an induced EMF of 2 V due to a changing magnetic flux. The induced current in the coil is:",0.02 A,0.2 A,2 A,20 A,B
Physics,Electromagnetic Induction,AC Generator EMF Expression,Medium,60,"For an AC generator with N turns, area A, rotating with angular velocity omega in a magnetic field B, the instantaneous EMF is given by:",e = NBA cos(omega t),e = NBA omega sin(omega t),e = NBA omega cos(omega t),e = NBA sin(omega t),B
Physics,Electromagnetic Induction,Dimensional Formula of Inductance,Medium,90,The dimensional formula of self-inductance (henry) in base SI units can be expressed as:,kg m^2 s^-2 A^-2,kg m^2 A^-2 s^-1,kg m^-2 s^2 A^2,kg^-1 m^-2 s^2 A^2,A
Physics,Electromagnetic Induction,Energy Ratio of Inductors,Medium,60,Two inductors store energies in the ratio 4:1 when carrying the same current. The ratio of their self-inductances is:,1:4,2:1,4:1,16:1,C
Physics,Electromagnetic Induction,Flux Linkage Calculation,Medium,60,"For a coil of 10 turns, each carrying a flux of 2 x 10^-3 Wb, the total flux linkage is:",2 x 10^-4 Wb,2 x 10^-3 Wb,2 x 10^-2 Wb,2 x 10^-1 Wb,C
Physics,Electromagnetic Induction,Lenz's Law and Retarding Force,Medium,75,"A copper ring is dropped, with its plane horizontal, into a region where the vertical magnetic field strength varies with height. The induced current in the ring, by Lenz's law, will:",Have no effect on the ring's motion,"Oppose the change in flux, exerting a retarding force on the ring",Accelerate the ring's fall,Cause the ring to rotate rapidly about its own axis,B
Physics,Electromagnetic Induction,LR Circuit Decay Time Constant,Medium,60,"When the battery is suddenly removed from a series LR circuit carrying a steady current, the current decays. The time constant for this decay is given by:",L/R,R/L,L multiplied by R,1/(L multiplied by R),A
Physics,Electromagnetic Induction,Maximum Mutual Inductance,Medium,75,"Two coils are wound such that all the flux produced by one coil also links the other (perfect coupling), with self-inductances L1 and L2. The maximum possible mutual inductance M between them is:",L1 + L2,L1 multiplied by L2,sqrt(L1 multiplied by L2),(L1+L2)/2,C
Physics,Electromagnetic Induction,Lenz's Law and Induced Field Direction,Medium,75,"A copper rod moves to the right on a pair of conducting rails placed in a uniform magnetic field directed into the page, with the circuit completed by a resistor at the left end. As the area enclosed by the circuit increases, the induced current creates a magnetic field inside the loop that is directed:","Into the page, reinforcing the external field","Out of the page, opposing the increase in flux",Parallel to the page,"Zero, since flux is increasing",B
Physics,Electromagnetic Induction,Combined Motional EMF and Current,Hard,90,"A conducting rod of length 0.4 m and resistance 2 ohm slides at constant velocity 5 m/s on smooth horizontal rails of negligible resistance, connected by a resistor of 3 ohm, in a vertical magnetic field of 0.5 T. The current flowing through the circuit is:",0.1 A,0.2 A,0.5 A,1 A,B
Physics,Electromagnetic Induction,Power to Maintain Constant Velocity,Hard,90,"For the rod described above (length 0.4 m, B = 0.5 T, v = 5 m/s constant, total circuit resistance 5 ohm), the mechanical power that must be supplied by an external agent to keep the rod moving at constant velocity equals:",0.04 W,0.2 W,1 W,5 W,B
Physics,Electromagnetic Induction,Steady-State Current in LR Circuit,Hard,75,"A series LR circuit (L = 2 H, R = 4 ohm) is connected to a 12 V battery. The current in the circuit a long time after closing the switch (steady state) is:",0.5 A,1.5 A,3 A,6 A,C
Physics,Electromagnetic Induction,Initial Rate of Change of Current,Hard,90,"For an LR circuit (L = 2 H, R = 4 ohm, EMF = 12 V) starting from zero current, the initial rate of change of current (dI/dt at t = 0) is:",2 A/s,3 A/s,6 A/s,12 A/s,C
Physics,Electromagnetic Induction,Mutual Inductance of Coaxial Solenoids,Hard,90,"A solenoid of length l, cross-sectional area A, and N1 turns has a second coil of N2 turns wound tightly around its centre, sharing the same cross-sectional area. The mutual inductance between the two coils is best approximated by:",M = mu0 N1 N2 A / l,M = mu0 N1 N2 l / A,M = mu0 (N1+N2) A l,M = mu0 N1 A / (N2 l),A
Physics,Electromagnetic Induction,Total Energy Released by Inductor,Hard,75,"A coil of inductance 0.1 H and negligible resistance carries a current of 10 A. If the current is reduced to zero, the total energy released by the inductor is:",0.5 J,1 J,5 J,10 J,C
Physics,Electromagnetic Induction,Energy in LR Circuit at Steady State,Hard,90,"In a series LR circuit connected to a DC source, after a very long time (steady state), how do the inductor's stored energy and the resistor's power dissipation behave?",The inductor stores energy continuously while the resistor dissipates none,The inductor's stored energy remains constant while the resistor continuously dissipates energy supplied by the source,Both become zero,Both increase without bound,B
Physics,Electromagnetic Induction,Rotating Rod EMF Formula,Hard,90,"A metal rod of length L rotates with angular velocity omega about an axis through one of its ends, perpendicular to the rod, in a uniform magnetic field B directed along the axis of rotation. The EMF induced between the two ends of the rod is:",B omega L,(1/2) B omega L^2,B omega L^2,2 B omega L^2,B
Physics,Electromagnetic Induction,Rotating Rod EMF Calculation,Hard,90,"Using the relation EMF = (1/2) B omega L^2 for a rotating rod, if B = 0.4 T, omega = 10 rad/s, and L = 0.5 m, the induced EMF is:",0.05 V,0.5 V,1 V,5 V,B
Physics,Electromagnetic Induction,Mutual Inductance with Linear Current,Hard,75,"Two coils, P and Q, have a mutual inductance of 1.5 H. The current in coil P is given by I = 4t (in amperes, with t in seconds). The EMF induced in coil Q at any time t is:",1.5 V,4 V,6 V,6t V,C
Physics,Electromagnetic Induction,Flux from Time-Varying Field,Hard,90,"A circular coil of single turn and area 0.2 m^2 is placed with its plane perpendicular to a magnetic field that varies with time as B(t) = 0.5 + 2t^2 (in tesla, t in seconds). The magnitude of the induced EMF at t = 1 s is:",0.1 V,0.4 V,0.8 V,1.6 V,C
Physics,Electromagnetic Induction,Time to Reach Half Maximum Current,Hard,90,"In a series LR circuit with time constant tau = L/R, the time taken for the current to reach half of its maximum steady-state value, starting from zero, is:",tau,tau multiplied by ln(2),tau divided by ln(2),2 times tau,B
Physics,Electromagnetic Induction,Rate of Change of Sinusoidal EMF,Hard,90,"A rotating coil generates a sinusoidal EMF e(t) = e0 sin(omega t). The instantaneous rate of change of EMF, de/dt, is maximum when:",e(t) = 0,e(t) = e0,e(t) = e0 / 2,e(t) = e0 / sqrt(2),A
Physics,Electromagnetic Induction,Inductance with Ferromagnetic Core,Hard,90,"An air-core solenoid has a self-inductance of 4 mH. If a ferromagnetic core of relative permeability 500 is inserted, completely filling the solenoid with all else unchanged, the new self-inductance is approximately:",4 mH,8 mH,500 mH,2 H,D
Physics,Electromagnetic Induction,Energy-Current Graph Shape,Hard,75,"For an inductor, a graph is plotted of the energy stored (E) versus the current (I) through it. The shape of this graph is:",A straight line through the origin,A parabola passing through the origin,A hyperbola,A horizontal straight line,B
Physics,Electromagnetic Induction,Series Aiding Inductors,Hard,90,"Two coils with self-inductances L1 and L2 and mutual inductance M are connected in series such that their magnetic fluxes add (aiding configuration). The equivalent inductance of the combination is:",L1 + L2,L1 + L2 - 2M,L1 + L2 + 2M,L1 L2 / (L1+L2),C
Physics,Electromagnetic Induction,Series Opposing Inductors,Hard,90,"If the same two coils (self-inductances L1, L2, mutual inductance M) are connected such that their magnetic fluxes oppose each other, the equivalent inductance becomes:",L1 + L2 + 2M,L1 + L2 - 2M,L1 - L2,M,B
Physics,Electromagnetic Induction,Coupling Coefficient Calculation,Hard,90,"The coefficient of coupling k between two coils is defined as k = M / sqrt(L1 L2). For two coils with L1 = 4 H, L2 = 9 H, and M = 3 H, the coefficient of coupling is:",0.25,0.5,0.75,1.0,B
Physics,Electromagnetic Induction,Induced Current from Quadratic Flux,Hard,90,"The magnetic flux through a coil of resistance 4 ohm varies with time as Phi(t) = 2t^2 + 3t + 1 (in weber, with t in seconds). The induced current in the coil at t = 2 s is:",1.75 A,2.75 A,3.75 A,4.75 A,B
Physics,Electromagnetic Induction,Peak EMF Ratio for Different Radii,Hard,90,"Two circular coils, A and B, have radii in the ratio 1:2 and the same number of turns, rotating with the same angular velocity in the same magnetic field. The ratio of their peak induced EMFs (EMF_A : EMF_B) is:",1:2,1:4,2:1,4:1,B
Physics,Electromagnetic Induction,Energy Conservation in Electromagnetic Braking,Hard,90,"A conducting rod slides down frictionless vertical conducting rails in a horizontal magnetic field and eventually reaches a constant terminal velocity. At terminal velocity, the rate of loss of gravitational potential energy of the rod equals:","Zero, since the rod is no longer accelerating",The rate of electrical energy dissipation in the circuit's resistance,The rate of increase of the rod's kinetic energy,"The rate of increase of magnetic flux only, with no energy transfer",B
