subject,chapter,concept,difficulty,par_time_sec,question_text,option_a,option_b,option_c,option_d,correct_option
Physics,Wave Optics,YDSE with White Light,Easy,55,"In Young's double slit experiment, when white (polychromatic) light is used instead of monochromatic light, the fringe pattern shows:",Perfectly defined black and white fringes,"Colored fringes because different wavelengths have different fringe widths, with the central maximum appearing white",No fringes at all,Only red fringes at the edges,B
Physics,Wave Optics,Single Slit Dark Fringe Condition,Easy,50,"In a single slit diffraction pattern, dark fringes (minima) occur when the path difference across the full slit width is:",An even multiple of wavelength,"A whole number multiple of wavelength (n*lambda), where n is a non-zero integer",An odd multiple of lambda/2,Always zero,B
Physics,Wave Optics,Polarization by Scattering,Easy,55,"The sky appears blue and the scattered light from the sky is partially polarized. This is because:",Blue light is reflected more strongly by clouds,"Shorter wavelengths (blue) are scattered more effectively by air molecules, and the scattered light is partially polarized (Rayleigh scattering)",Blue light travels faster in the atmosphere,The sun only emits blue light during daytime,B
Physics,Wave Optics,YDSE One Slit Closed,Easy,50,"In Young's double slit experiment, if one of the two slits is closed, the pattern on the screen changes from:",Interference fringes to a single-slit diffraction pattern,A single-slit diffraction pattern to interference fringes,Bright fringes to colored rings,No change; the pattern remains the same,A
Physics,Wave Optics,Zero Order Fringe Position,Easy,45,"In Young's double slit experiment, the central bright fringe (zero order fringe) is located at:","A point equidistant from both slits (path difference = 0)",A point where path difference is lambda/2,A point where path difference is lambda,Any arbitrary position on the screen,A
Physics,Wave Optics,Diffraction Wave Nature,Easy,45,The fact that light can bend around the edges of obstacles (diffraction) is evidence for the:,Particle nature of light,Wave nature of light,Electromagnetic nature only (not wave nature),Polarization of light,B
Physics,Wave Optics,Path Difference to Phase Difference Relation,Easy,45,"The relationship between path difference (delta) and phase difference (phi) for two waves of wavelength lambda is:",phi = lambda * delta,phi = 2*pi * delta / lambda,phi = delta / (2*pi * lambda),phi = lambda / delta,B
Physics,Wave Optics,Fringe Width Calculation,Medium,90,"In Young's double slit experiment, the slit separation is 0.2 mm, the wavelength of light is 600 nm, and the screen is 1 m away. The fringe width is:",0.3 mm,1 mm,3 mm,6 mm,C
Physics,Wave Optics,Position of nth Bright Fringe,Medium,90,"In Young's double slit experiment (D = 1 m, d = 0.5 mm, lambda = 500 nm), the distance of the third bright fringe from the central maximum is:",1 mm,2 mm,3 mm,6 mm,C
Physics,Wave Optics,Path Difference for nth Dark Fringe,Medium,75,"In Young's double slit experiment, the nth dark fringe from the center has a path difference equal to:",n * lambda,"(2n - 1) * lambda / 2",(n+1) * lambda,n * lambda/4,B
Physics,Wave Optics,Resultant Amplitude Phase 60 Degrees,Medium,90,"Two coherent sources of equal amplitude A are superimposed at a point where the phase difference is 60 degrees. The resultant amplitude is:",A,sqrt(2) * A,sqrt(3) * A,2A,C
Physics,Wave Optics,Intensity at Phase Difference 90 Degrees,Medium,75,"Two coherent waves of equal intensity I0 are superimposed at a point where the phase difference is 90 degrees. The resultant intensity is:",0,I0,2 * I0,4 * I0,C
Physics,Wave Optics,Malus Law Calculation,Medium,75,Polarized light of intensity 80 W/m^2 is incident on an analyzer whose transmission axis makes an angle of 30 degrees with the plane of polarization. The transmitted intensity is:,20 W/m^2,40 W/m^2,60 W/m^2,80 W/m^2,C
Physics,Wave Optics,Brewster Angle Calculation,Medium,75,"A glass surface has a refractive index of sqrt(3). Brewster's angle for this surface is approximately:",30 degrees,45 degrees,60 degrees,90 degrees,C
Physics,Wave Optics,Intensity After Unpolarized Through Polaroid,Medium,60,Unpolarized light of intensity I0 passes through an ideal polaroid sheet. The transmitted intensity is:,I0,I0/2,I0/4,0,B
Physics,Wave Optics,Number of Fringes in Given Width,Medium,90,"In a YDSE, the fringe width is 0.4 mm. How many fringes are contained in a 4 cm wide region of the screen centered on the central maximum?",10,50,100,1000,C
Physics,Wave Optics,Single Slit Dark Fringe Position Calculation,Medium,90,"Monochromatic light of wavelength 500 nm falls on a single slit of width 0.2 mm. The screen is placed 1 m away. The distance of the first dark fringe from the center of the diffraction pattern is:",0.5 mm,1 mm,2.5 mm,5 mm,C
Physics,Wave Optics,Angular Half-Width of Central Maximum,Medium,75,"The angular half-width (angle from center to first minimum) of the central maximum in a single slit diffraction pattern, for small angles, is:",theta = a / lambda,theta = lambda / a (in radians),theta = a * lambda,theta = a^2 / lambda,B
Physics,Wave Optics,Glass Slab Minimum Thickness for Fringe Shift,Medium,90,"In Young's double slit experiment (lambda = 600 nm), a glass plate of thickness t and refractive index 1.5 is placed in front of one slit. For the central fringe to shift to the position of the adjacent bright fringe, the thickness t is:",0.6 micrometers,1.2 micrometers,2.4 micrometers,6 micrometers,B
Physics,Wave Optics,Width of Central vs Secondary Maxima,Medium,60,"In a single slit diffraction pattern, the width of the central maximum is __ that of each secondary maximum:",Equal to,Half,Twice,Four times,C
Physics,Wave Optics,Resultant Amplitude at Zero Phase Difference,Medium,60,"Two coherent waves of equal amplitude A are superimposed. When the phase difference is 0 degrees, the resultant amplitude is:",0,A,sqrt(2) * A,2A,D
Physics,Wave Optics,Resultant Amplitude at 180 Degrees Phase Difference,Medium,60,"Two coherent waves of equal amplitude A are superimposed. When the phase difference is 180 degrees (pi radians), the resultant amplitude is:",0,A,sqrt(2) * A,2A,A
Physics,Wave Optics,YDSE Overlapping Bright Fringes of Two Wavelengths,Medium,90,"In YDSE, bright fringes of wavelengths 400 nm (violet) and 600 nm (orange) coincide on the screen. The minimum order n of the orange fringe that coincides with a violet fringe is:",n = 1,n = 2,n = 3,n = 6,B
Physics,Wave Optics,Effect of Water on Fringe Width,Medium,75,"If the Young's double slit experiment is performed in water (refractive index 4/3) instead of air, the fringe width:",Increases by a factor of 4/3,Decreases and becomes 3/4 of the air value,Remains unchanged,Becomes zero,B
Physics,Wave Optics,Intensity at Phase Pi,Medium,60,"In Young's double slit experiment with two coherent sources of equal intensity I0, the intensity at a point where the phase difference is 180 degrees (destructive interference) is:",0,I0,2 * I0,4 * I0,A
Physics,Wave Optics,Intensity at Phase Zero,Medium,60,"In Young's double slit experiment with two coherent sources of equal intensity I0, the intensity at the central maximum (phase difference = 0) is:",0,I0,2 * I0,4 * I0,D
Physics,Wave Optics,Fringe Shift Number Due to Glass Slab,Medium,90,"In YDSE, the number of fringes shifted when a glass slab of thickness t and refractive index n is placed in front of one slit is:",(n-1)*t / lambda,lambda / (n-1)*t,n*t / lambda,(n+1)*t / lambda,A
Physics,Wave Optics,Rayleigh Criterion Formula,Medium,75,"The minimum angular separation (resolving limit) of two point objects for a circular aperture of diameter D, for light of wavelength lambda, is approximately:",theta_min = lambda / D,theta_min = 1.22 * lambda / D,theta_min = D / lambda,theta_min = 2 * lambda / D,B
Physics,Wave Optics,Intensity After Two Polaroids at 45 Degrees,Medium,90,"Unpolarized light of intensity I0 passes first through polaroid P1, then through polaroid P2 whose axis is at 45 degrees to P1. The final intensity after P2 is:",I0/2,I0/4,I0/(2*sqrt(2)),0,B
Physics,Wave Optics,Interference Energy Conservation,Medium,75,"In an interference pattern, the energy appearing in bright fringes comes from:",New energy created by the interference process,"Energy that would have fallen on dark fringes, redistributed to bright fringes",Thermal energy absorbed from the surroundings,Nuclear reactions within the light source,B
Physics,Wave Optics,Incoherent Sources Pattern,Medium,75,"If the two sources in a double-slit experiment are incoherent (random phase differences), the pattern on the screen shows:",Perfectly defined bright and dark fringes,A uniformly illuminated screen with no fringe pattern,A single bright spot at the center,Bright fringes only at positions of double the slit separation,B
Physics,Wave Optics,Diffraction Grating Equation,Medium,75,"For a diffraction grating with grating spacing d, the condition for principal maxima (bright fringes) for light of wavelength lambda at diffraction order n is:",d * cos(theta) = n * lambda,d * sin(theta) = n * lambda,d * tan(theta) = n * lambda,d / sin(theta) = n * lambda,B
Physics,Wave Optics,Condition for Observable Diffraction,Medium,60,"For diffraction effects to be noticeable, the size of the aperture or obstacle must be:",Much larger than the wavelength of light,Comparable to or smaller than the wavelength of light,Exactly equal to the wavelength of light,At least 1000 times the wavelength of light,B
Physics,Wave Optics,Thin Film Minimum Thickness Constructive Reflection,Medium,90,"For a thin film of refractive index n in air, the minimum non-zero thickness for constructive interference of reflected light (accounting for the pi phase shift at the top surface only) is:",t = lambda / (4n),t = lambda / (2n),t = lambda / n,t = 2*lambda / n,A
Physics,Wave Optics,Single Slit Width from Diffraction Angle,Medium,90,"Monochromatic light of wavelength 600 nm falls on a single slit. The first dark fringe appears at an angle such that sin(theta) = 6 * 10^-3. The width of the slit is:",0.01 mm,0.1 mm,1 mm,10 mm,B
Physics,Wave Optics,Intensity Ratio for Amplitude Ratio 2:1,Medium,90,"In Young's double slit experiment, the two slits have amplitude ratio 2:1. The ratio of intensity at a bright fringe (maximum) to the intensity at a dark fringe (minimum) is:",3:1,4:1,9:1,16:1,C
Physics,Wave Optics,Coherence Length and Bandwidth,Medium,75,A source with a large bandwidth (many closely spaced wavelengths) has:,"A large coherence length, giving clear interference over long path differences","A short coherence length, limiting observable interference to small path differences",No coherence and cannot produce interference under any conditions,A coherence length equal to its wavelength,B
Physics,Wave Optics,Huygens Wave Theory and Refraction Speed,Medium,75,"Huygens' wave theory of light predicts that when light travels from a rarer medium to a denser medium, the speed of light:",Increases,Decreases,Remains constant,Becomes zero,B
Physics,Wave Optics,Fringe Width Change in Water Calculation,Hard,90,"In Young's double slit experiment in air, the fringe width is 1.5 mm for light of wavelength 600 nm. If the experiment is performed in a liquid of refractive index 1.5, the fringe width in the liquid is:",0.5 mm,1 mm,1.5 mm,2.25 mm,B
Physics,Wave Optics,Intensity at Phase Difference Pi Over 3,Hard,90,"Two coherent sources of equal intensity I0 are superimposed at a point where the phase difference is pi/3 (60 degrees). The resultant intensity is:",I0,2 * I0,3 * I0,4 * I0,C
Physics,Wave Optics,Distance of 5th Dark Fringe in YDSE,Hard,90,"In Young's double slit experiment (D = 1 m, d = 1 mm, lambda = 500 nm), the distance of the 5th dark fringe from the central maximum is:",1.25 mm,2.25 mm,2.5 mm,4.5 mm,B
Physics,Wave Optics,Brewster Angle from Refractive Index 1.73,Hard,75,"For glass of refractive index 1.73, Brewster's angle is approximately (since tan 60 degrees = 1.73):",30 degrees,45 degrees,60 degrees,75 degrees,C
Physics,Wave Optics,Intensity After Three Polaroids,Hard,90,"Unpolarized light of intensity I0 passes through three polaroids: the first and third have parallel transmission axes, and the middle polaroid has its axis at 45 degrees to the first. The final transmitted intensity is:",I0/4,I0/8,I0/16,0,B
Physics,Wave Optics,Path Difference for Given Phase Difference,Hard,90,The path difference corresponding to a phase difference of 2*pi/3 for light of wavelength 600 nm is:,100 nm,200 nm,300 nm,600 nm,B
Physics,Wave Optics,Maximum Order in Diffraction Grating,Hard,90,"A diffraction grating has grating spacing 1500 nm and is illuminated by light of wavelength 500 nm. The maximum order of the principal maxima that can be observed is:",2,3,5,6,B
Physics,Wave Optics,Width of Central Maximum Calculation,Hard,90,"A single slit of width 0.4 mm is illuminated by light of wavelength 800 nm. The screen is placed 1 m away. The total width of the central maximum (distance between first minima on either side) is:",1 mm,2 mm,4 mm,8 mm,C
Physics,Wave Optics,Constructive Interference in Transmitted Light Thin Film,Hard,90,"For a thin film of refractive index n and thickness t, the condition for constructive interference in the transmitted light (path difference only, no net phase change for transmitted beams) is:",2nt = m * lambda (for integer m),2nt = (m + 1/2) * lambda (for integer m),2nt = m * lambda / 2 (for integer m),Thin films cannot show constructive interference in transmitted light,A
Physics,Wave Optics,Fringe Shift Due to Glass Slab Calculation,Hard,90,"In Young's double slit experiment (D = 1 m, d = 1 mm, lambda = 600 nm), a transparent sheet of thickness 6 micrometers and refractive index 1.5 is placed in front of one slit. The central maximum shifts by:",3 fringes,5 fringes,8 fringes,10 fringes,B
Physics,Wave Optics,Missing Orders in YDSE,Hard,90,"In a YDSE setup, the slit separation d = 2a, where a is the width of each slit. The first interference order that is absent (missing) due to the diffraction envelope is:",1,2,3,4,B
Physics,Wave Optics,Intensity Ratio from Unequal Intensities,Hard,90,"In Young's double slit experiment, two sources have intensities 4I and I. The ratio of intensity at the bright fringe (maximum) to the dark fringe (minimum) is:",3:1,4:1,9:1,16:1,C
Physics,Wave Optics,Rayleigh Criterion Calculation,Hard,90,"A telescope has a circular aperture of diameter 2.5 m. For light of wavelength 500 nm, the minimum angular separation of two stars that can just be resolved is approximately:",2.44 * 10^-7 rad,2.44 * 10^-5 rad,2.44 * 10^-4 rad,2.44 * 10^-9 rad,A
Physics,Wave Optics,Intensity Range for Unequal Source Intensities,Hard,90,"Two coherent light sources have intensities 9I and 4I. The maximum and minimum resultant intensities are:","I_max = 25I, I_min = I","I_max = 13I, I_min = 5I","I_max = 9I, I_min = 4I","I_max = 36I, I_min = 0",A
Physics,Wave Optics,Finding Wavelength from Fringe Width,Hard,90,"In Young's double slit experiment, the slit separation is 0.5 mm and the screen is 1.5 m away. The fringe width is measured to be 1.8 mm. The wavelength of light used is:",400 nm,500 nm,600 nm,700 nm,C
Physics,Wave Optics,Nature of Reflected Light at Brewster Angle,Hard,75,"When unpolarized light is incident at Brewster's angle on a glass surface, the reflected light is:",Completely plane-polarized with the electric field perpendicular to the plane of incidence,Completely plane-polarized with the electric field parallel to the plane of incidence,Completely unpolarized,Partially polarized with equal intensities in both directions,A
Physics,Wave Optics,Thin Film Minimum Thickness Destructive Reflection,Hard,90,"A thin film of refractive index 1.5 in air. For the reflected light of wavelength 600 nm to undergo destructive interference, the minimum non-zero film thickness is:",100 nm,200 nm,300 nm,400 nm,B
Physics,Wave Optics,Phase Difference at Third Dark Fringe,Hard,90,"In Young's double slit experiment, the phase difference between the waves arriving at the third dark fringe (n = 3) from the central maximum is:",2 * pi,3 * pi,5 * pi,6 * pi,C
Physics,Wave Optics,Width of Secondary Maximum in Diffraction,Hard,75,"In a single slit diffraction pattern, the width of each secondary maximum is __ the width of the central maximum:",Equal to,Twice,Half,A quarter,C
Physics,Wave Optics,White Light Fringes Away from Center,Hard,75,"In Young's double slit experiment with white light, moving away from the central white fringe, the fringes become:",Progressively brighter and more distinct,Colored and eventually wash out as bright fringes of different wavelengths overlap,Alternately all-red and all-blue only,Uniformly bright white throughout the screen,B
Physics,Wave Optics,UV Microscope Resolving Power,Hard,75,A microscope using shorter wavelength (ultraviolet) light instead of visible light can resolve:,Larger objects but at greater distances,"Finer (smaller) details, because the resolving limit scales with wavelength (smaller lambda means smaller minimum resolvable separation)",The same details as visible light,Only opaque objects,B
