subject,chapter,concept,difficulty,par_time_sec,question_text,option_a,option_b,option_c,option_d,correct_option
Chemistry,Amines,Primary Amine,Medium,55,A primary amine has the general formula:,R2-NH,R-NH2,R3-N,R-CN,B
Chemistry,Amines,Aromatic Amine,Medium,55,Aniline is classified as a(n):,carboxylic acid,aromatic amine,aliphatic amine,secondary alcohol,B
Chemistry,Amines,Basicity,Medium,55,The basic character of amines is due to the:,carbon-carbon double bond,lone pair of electrons on nitrogen,hydroxyl group,halogen atom,B
Chemistry,Amines,Secondary Amine,Medium,55,A secondary amine has ____ carbon-containing groups attached to the nitrogen atom.,three,one,none,two,D
Chemistry,Amines,Diazonium Salts,Hard,85,The reaction of a primary aromatic amine with nitrous acid at low temperature gives a:,diazonium salt,amide,alcohol,carboxylic acid,A
Chemistry,Amines,Basicity,Hard,80,"In aqueous solution, the stronger base between methylamine and ammonia is:",methylamine,ammonia,both are equal,neither is basic,A
Chemistry,Amines,Preparation,Hard,80,The conversion of a nitro compound into an amine is an example of:,substitution,hydrolysis,oxidation,reduction,D
Chemistry,Amines,Tertiary Amine,Hard,80,A tertiary amine has the general formula:,R-CONH2,R-NH2,R3N,R2-NH,C
Chemistry,Biomolecules,Proteins,Easy,45,The monomer units that make up proteins are:,fatty acids,nucleotides,amino acids,glucose units,C
Chemistry,Biomolecules,Carbohydrates,Easy,45,The biomolecules that serve as the primary source of energy are the:,vitamins,carbohydrates,minerals,nucleic acids,B
Chemistry,Biomolecules,Nucleic Acids,Easy,45,The biomolecule that carries genetic information is:,glycogen,glucose,cholesterol,DNA,D
Chemistry,Biomolecules,Monosaccharides,Easy,45,Glucose is classified as a:,disaccharide,polysaccharide,monosaccharide,protein,C
Chemistry,Biomolecules,Peptide Bond,Medium,55,The bond that links two amino acids together in a protein is the:,ionic bond,glycosidic bond,peptide bond,ester bond,C
Chemistry,Biomolecules,Polysaccharides,Medium,55,Starch and cellulose are examples of:,monosaccharides,proteins,lipids,polysaccharides,D
Chemistry,Biomolecules,Nucleotides,Medium,55,The monomer units (building blocks) of nucleic acids are:,nucleotides,amino acids,monosaccharides,fatty acids,A
Chemistry,Biomolecules,Enzymes,Medium,55,"Enzymes, the biological catalysts, are chemically:",proteins,lipids,nucleic acids,carbohydrates,A
Chemistry,Biomolecules,Glycosidic Bond,Hard,80,The bond that joins monosaccharide units in a disaccharide is the:,ester bond,glycosidic bond,hydrogen bond,peptide bond,B
Chemistry,Biomolecules,Disaccharides,Hard,80,"On hydrolysis, sucrose yields:",galactose and glucose,glucose and fructose,only glucose,two glucose molecules,B
Chemistry,Biomolecules,Nucleic Acids,Hard,80,The sugar present in DNA is:,ribose,fructose,deoxyribose,glucose,C
Chemistry,Biomolecules,Vitamins,Hard,80,Vitamin C is chemically known as:,folic acid,citric acid,ascorbic acid,retinol,C
Chemistry,Polymers,Monomers,Easy,45,A polymer is a large molecule built from many small repeating units called:,ions,electrons,isotopes,monomers,D
Chemistry,Polymers,Polymerization,Easy,45,The process by which monomers combine to form a polymer is called:,oxidation,polymerization,hydrolysis,neutralization,B
Chemistry,Polymers,Polythene,Easy,45,Polythene is a polymer of:,styrene,vinyl chloride,ethene,propene,C
Chemistry,Polymers,Natural Rubber,Easy,45,Natural rubber is a polymer of:,isoprene,ethene,styrene,butadiene,A
Chemistry,Polymers,PVC,Medium,55,Polyvinyl chloride (PVC) is a polymer of:,ethene,vinyl chloride,styrene,propene,B
Chemistry,Polymers,Condensation Polymers,Medium,55,Nylon is an example of a ____ polymer.,addition,naturally occurring,condensation,inorganic,C
Chemistry,Polymers,Addition Polymers,Medium,55,Polymers formed by repeated addition of monomers without the loss of any small molecule are called:,natural polymers,addition polymers,condensation polymers,copolymers,B
Chemistry,Polymers,Teflon,Medium,55,Teflon is a polymer of:,tetrafluoroethene,vinyl chloride,styrene,ethene,A
Chemistry,Polymers,Thermosetting,Hard,80,Bakelite is an example of a:,natural fibre,thermoplastic polymer,elastomer,thermosetting polymer,D
Chemistry,Polymers,Thermoplastics,Hard,80,Polymers that soften on heating and can be remoulded are called:,elastomers,natural fibres,thermosetting polymers,thermoplastics,D
Chemistry,Polymers,Nylon,Hard,85,"Nylon-6,6 is formed by the condensation of adipic acid with:",vinyl chloride,ethene,hexamethylenediamine,glucose,C
Chemistry,Polymers,Polyester,Hard,80,Terylene (Dacron) is a polyester formed by the condensation of a diol with a:,monosaccharide,simple alkene,dicarboxylic acid,monoamine,C
Chemistry,Chemistry in Everyday Life,Antiseptics,Easy,45,Substances applied to living tissue to kill or prevent the growth of microorganisms are called:,analgesics,antiseptics,antacids,antibiotics,B
Chemistry,Chemistry in Everyday Life,Analgesics,Easy,45,Drugs that relieve pain are called:,antiseptics,antibiotics,antacids,analgesics,D
Chemistry,Chemistry in Everyday Life,Preservatives,Easy,45,Substances added to food to prevent spoilage are called:,sweeteners,colouring agents,preservatives,vitamins,C
Chemistry,Chemistry in Everyday Life,Aspirin,Easy,45,Aspirin is widely used as an:,analgesic,antacid,antiseptic,antibiotic,A
Chemistry,Chemistry in Everyday Life,Antacids,Medium,55,Antacids are medicines used to treat:,bacterial infections,fever only,excess acid in the stomach,pain only,C
Chemistry,Chemistry in Everyday Life,Antibiotics,Medium,55,Penicillin is an example of an:,antacid,analgesic,antiseptic,antibiotic,D
Chemistry,Chemistry in Everyday Life,Soaps,Medium,55,Soaps are the sodium or potassium salts of:,carbonic acid,amino acids,mineral acids,long-chain fatty acids,D
Chemistry,Chemistry in Everyday Life,Antipyretics,Medium,55,Drugs that reduce body temperature during fever are called:,antiseptics,antacids,antibiotics,antipyretics,D
Chemistry,Chemistry in Everyday Life,Sweeteners,Hard,80,Saccharin is used as an:,artificial sweetener,food preservative,antibiotic,antiseptic,A
Chemistry,Chemistry in Everyday Life,Detergents,Hard,80,The cleansing action of soap is due to the formation of:,micelles,crystals,precipitates,gas bubbles,A
Chemistry,Chemistry in Everyday Life,Detergents,Hard,85,Synthetic detergents are preferred over soaps in hard water because detergents:,do not form an insoluble scum with hard water,are entirely natural,are always cheaper,are strongly basic,A
Chemistry,Chemistry in Everyday Life,Antihistamines,Hard,80,Antihistamines are drugs used mainly to treat:,acidity,allergies,bacterial infections,pain only,B
