subject,chapter,concept,difficulty,par_time_sec,question_text,option_a,option_b,option_c,option_d,correct_option
Biology,Mineral Nutrition,Symbiosis,Hard,80,Symbiotic nitrogen fixation typically occurs in association with the roots of:,mosses,ferns,cereals,leguminous plants,D
Biology,Photosynthesis in Higher Plants,Chlorophyll,Easy,45,The green pigment essential for photosynthesis is:,chlorophyll,haemoglobin,melanin,carotene,A
Biology,Photosynthesis in Higher Plants,Chloroplast,Easy,45,Photosynthesis in plants takes place mainly in the:,chloroplast,mitochondrion,nucleus,ribosome,A
Biology,Photosynthesis in Higher Plants,Oxygen,Easy,45,The gas released as a by-product of photosynthesis is:,carbon dioxide,hydrogen,nitrogen,oxygen,D
Biology,Photosynthesis in Higher Plants,Raw Materials,Easy,45,"Besides carbon dioxide, the other main raw material required for photosynthesis is:",water,oxygen,glucose,nitrogen,A
Biology,Photosynthesis in Higher Plants,Light Reaction,Medium,55,The light reactions of photosynthesis take place in the:,thylakoid membranes (grana),cytoplasm,mitochondria,stroma,A
Biology,Photosynthesis in Higher Plants,Calvin Cycle,Medium,55,The dark reactions (Calvin cycle) of photosynthesis occur in the:,stroma,thylakoid membrane,nucleus,cytoplasm,A
Biology,Photosynthesis in Higher Plants,CO2 Acceptor,Medium,55,The primary acceptor of carbon dioxide in the Calvin cycle of C3 plants is:,RuBP,PEP,glucose,oxaloacetate,A
Biology,Photosynthesis in Higher Plants,Products,Medium,55,The main storage product of photosynthesis is:,oxygen,glucose,water,ATP,B
Biology,Photosynthesis in Higher Plants,C3 Pathway,Hard,80,The first stable product of carbon dioxide fixation in C3 plants is:,RuBP,glucose,oxaloacetic acid,3-phosphoglyceric acid,D
Biology,Photosynthesis in Higher Plants,C4 Pathway,Hard,80,"In C4 plants, the first product of carbon dioxide fixation is:",pyruvate,glucose,oxaloacetic acid,3-phosphoglyceric acid,C
Biology,Photosynthesis in Higher Plants,Photolysis,Hard,80,The light-driven splitting of water during the light reaction is called:,hydrolysis,glycolysis,photolysis,photophosphorylation,C
Biology,Photosynthesis in Higher Plants,RuBisCO,Hard,80,The enzyme that catalyses the fixation of carbon dioxide in the Calvin cycle is:,amylase,catalase,ATP synthase,RuBisCO,D
Biology,Respiration in Plants,Respiration,Easy,45,The process of breaking down glucose to release energy is called:,transpiration,photosynthesis,respiration,digestion,C
Biology,Respiration in Plants,ATP,Easy,45,The energy currency of the cell is:,glucose,ATP,NADP,DNA,B
Biology,Respiration in Plants,Glycolysis,Easy,45,Glycolysis takes place in the:,nucleus,cytoplasm,chloroplast,mitochondria,B
Biology,Respiration in Plants,Aerobic Respiration,Easy,45,Aerobic respiration requires the presence of:,nitrogen,carbon dioxide,oxygen,hydrogen,C
Biology,Respiration in Plants,Krebs Cycle,Medium,55,The Krebs (citric acid) cycle takes place in the:,chloroplast,mitochondrial matrix,nucleus,cytoplasm,B
Biology,Respiration in Plants,Fermentation,Medium,55,The end products of anaerobic respiration in yeast are:,lactic acid,ethanol and carbon dioxide,water only,glucose,B
Biology,Respiration in Plants,Electron Acceptor,Medium,55,The final electron acceptor in aerobic respiration is:,NAD,carbon dioxide,oxygen,water,C
Biology,Respiration in Plants,Glycolysis,Medium,55,Glycolysis converts one molecule of glucose into:,lactic acid,acetyl CoA directly,ethanol,two molecules of pyruvate,D
Biology,Respiration in Plants,ATP Yield,Hard,80,The complete aerobic oxidation of one molecule of glucose yields approximately:,4 ATP,2 ATP,12 ATP,38 ATP,D
Biology,Respiration in Plants,Respiratory Quotient,Hard,80,The respiratory quotient (RQ) for the oxidation of carbohydrates is:,0,0.9,1,0.7,C
Biology,Respiration in Plants,Electron Transport Chain,Hard,80,The electron transport chain of aerobic respiration is located in the:,matrix,inner mitochondrial membrane,cytoplasm,outer mitochondrial membrane,B
Biology,Respiration in Plants,Anaerobic Respiration,Hard,80,"In the muscle cells of humans during vigorous exercise, glucose is converted anaerobically into:",carbon dioxide and water,lactic acid,ethanol,acetyl CoA,B
Biology,Plant Growth and Development,Auxin,Easy,45,The plant hormone that primarily promotes cell elongation is:,auxin,cytokinin,ethylene,abscisic acid,A
Biology,Plant Growth and Development,Ethylene,Easy,45,The plant hormone chiefly responsible for the ripening of fruits is:,cytokinin,auxin,gibberellin,ethylene,D
Biology,Plant Growth and Development,Meristem,Easy,45,The region of active cell division in a plant is the:,epidermis,pith,cortex,meristem,D
Biology,Plant Growth and Development,Cytokinin,Easy,45,The plant hormone that promotes cell division is:,auxin,ethylene,abscisic acid,cytokinin,D
Biology,Plant Growth and Development,Gibberellin,Medium,55,The hormone that promotes stem elongation and seed germination is:,auxin,ethylene,abscisic acid,gibberellin,D
Biology,Plant Growth and Development,Abscisic Acid,Medium,55,The stress hormone that promotes stomatal closure and bud dormancy is:,auxin,cytokinin,abscisic acid,gibberellin,C
Biology,Plant Growth and Development,Phototropism,Medium,55,The bending of a plant shoot toward a source of light is called:,thigmotropism,hydrotropism,geotropism,phototropism,D
Biology,Plant Growth and Development,Geotropism,Medium,55,The growth response of plant roots toward gravity is called:,thermotropism,phototropism,geotropism,chemotropism,C
Biology,Plant Growth and Development,Apical Dominance,Hard,80,The suppression of the growth of lateral buds by the apical bud is called:,senescence,photoperiodism,apical dominance,vernalization,C
Biology,Plant Growth and Development,Photoperiodism,Hard,80,The response of plants to the relative lengths of day and night is called:,phototropism,dormancy,vernalization,photoperiodism,D
Biology,Plant Growth and Development,Vernalization,Hard,80,The promotion of flowering by exposure to a period of low temperature is called:,photoperiodism,vernalization,etiolation,phototropism,B
Biology,Plant Growth and Development,Synthetic Auxins,Hard,80,"The synthetic compound 2,4-D, commonly used as a weedicide, is a type of:",gibberellin,abscisic acid,auxin,cytokinin,C
Biology,Digestion and Absorption,Salivary Amylase,Easy,45,The enzyme present in saliva that begins the digestion of starch is:,trypsin,salivary amylase,lipase,pepsin,B
Biology,Digestion and Absorption,Small Intestine,Easy,45,The principal site of digestion and absorption of food is the:,liver,stomach,small intestine,large intestine,C
Biology,Digestion and Absorption,Liver,Easy,45,The largest gland in the human body is the:,liver,kidney,salivary gland,pancreas,A
Biology,Digestion and Absorption,Protein Digestion,Easy,45,The digestion of proteins begins in the:,mouth,large intestine,small intestine,stomach,D
Biology,Digestion and Absorption,Pepsin,Medium,55,The enzyme pepsin acts specifically on:,proteins,nucleic acids,carbohydrates,fats,A
Biology,Digestion and Absorption,Bile,Medium,55,"Bile, produced by the liver, is stored in the:",stomach,duodenum,gall bladder,pancreas,C
Biology,Digestion and Absorption,Villi,Medium,55,The finger-like projections that increase the absorptive surface area of the small intestine are the:,cilia,rugae,villi,glomeruli,C
Biology,Digestion and Absorption,Lipase,Medium,55,The enzyme responsible for the digestion of fats is:,trypsin,pepsin,amylase,lipase,D
Biology,Digestion and Absorption,Gastric Acid,Hard,80,The acidic medium in the stomach is provided by:,bile,sodium bicarbonate,hydrochloric acid,lactic acid,C
Biology,Digestion and Absorption,Absorption,Hard,80,Most of the absorption of digested food takes place in the:,oesophagus,small intestine,stomach,large intestine,B
Biology,Digestion and Absorption,Trypsin,Hard,80,The pancreatic enzyme that digests proteins is:,amylase,lipase,pepsin,trypsin,D
Biology,Digestion and Absorption,Large Intestine,Hard,80,The principal function of the large intestine is the absorption of:,water,proteins,glucose,fats,A
