subject,chapter,concept,difficulty,par_time_sec,question_text,option_a,option_b,option_c,option_d,correct_option
Physics,Atoms,Atomic Number Z Definition,Easy,45,"The atomic number Z of an element is defined as:",The number of neutrons in the nucleus,The number of protons in the nucleus (equal to the number of electrons in a neutral atom),The total number of protons and neutrons combined,The mass number divided by 2,B
Physics,Atoms,Mass Number A Definition,Easy,45,"The mass number A of a nucleus is defined as:",The number of protons alone,The number of neutrons alone,The total number of protons and neutrons (nucleons) in the nucleus,The atomic mass in grams,C
Physics,Atoms,Neutron Number,Easy,45,"If an atom has atomic number Z and mass number A, the number of neutrons in the nucleus is:",Z,A,A - Z,A + Z,C
Physics,Atoms,Bohr Radius,Easy,50,"The Bohr radius (a0) is the radius of the first orbit (n = 1) of the hydrogen atom, with an approximate value of:",0.53 * 10^-10 m (i.e. 0.053 nm),5.3 * 10^-10 m,5.3 * 10^-8 m,5.3 * 10^-15 m,A
Physics,Atoms,Bohr Orbit Radius vs Quantum Number,Easy,50,"In the Bohr model, the radius of the nth orbit (rn) is related to the Bohr radius (a0) by:",rn = a0 / n^2,rn = n^2 * a0,rn = n * a0,rn = a0 * Z * n^2,B
Physics,Atoms,Energy Level Increases with n,Easy,50,"In the energy level diagram of the hydrogen atom, as the principal quantum number n increases, the energy of the level:",Decreases (becomes more negative),"Increases (becomes less negative, approaching 0 eV)",Remains constant,Alternates between positive and negative values,B
Physics,Atoms,Photon Frequency on Transition,Easy,50,"When an electron in hydrogen transitions from energy level En2 to En1 (where En2 > En1), the frequency of the emitted photon is given by:",f = (En2 + En1) / h,f = (En2 - En1) / h,f = h / (En2 - En1),f = (En2 - En1) * h,B
Physics,Atoms,Rydberg Formula,Easy,50,"The Rydberg formula gives the wavenumber (1/lambda) of spectral lines of hydrogen as:","1/lambda = RH * (1/n1^2 + 1/n2^2)","1/lambda = RH * (1/n1^2 - 1/n2^2), where n2 > n1","1/lambda = RH / (n2^2 - n1^2)","1/lambda = RH * n1 * n2",B
Physics,Atoms,Rydberg Constant Value,Easy,45,"The Rydberg constant RH for hydrogen has an approximate value of:",1.097 * 10^7 m^-1,1.097 * 10^5 m^-1,1.097 * 10^10 m^-1,1.097 * 10^-7 m,A
Physics,Atoms,H-Alpha Line Color,Easy,50,"The H-alpha (first line of the Balmer series) is the transition from n = 3 to n = 2 in hydrogen. It appears as which color?",Violet,Blue,Red,Infrared (invisible to the naked eye),C
Physics,Atoms,Number of Spectral Lines from Level n,Easy,55,"When a hydrogen atom de-excites from the principal quantum number n level through all possible transitions to lower levels, the maximum number of distinct spectral lines that can be emitted is:",n,n*(n-1)/2,n-1,n^2,B
Physics,Atoms,Nuclear Size from Rutherford Experiment,Easy,50,"Rutherford's gold foil experiment allowed estimation of the approximate size of the atomic nucleus to be:",About 10^-10 m (same as the atom),About 10^-15 m to 10^-14 m,About 10^-5 m,About 1 mm,B
Physics,Atoms,Balmer Series Limit Wavelength,Easy,60,"The shortest wavelength (series limit) of the Balmer series corresponds to the transition from n = infinity to n = 2. This limiting wavelength is approximately (RH = 1.097 * 10^7 m^-1):",122 nm,365 nm,410 nm,656 nm,B
Physics,Atoms,First Excitation Energy of Hydrogen,Easy,55,"The first excitation energy of hydrogen (energy needed to take the electron from n = 1 to n = 2) is:",3.4 eV,10.2 eV,13.6 eV,1.51 eV,B
Physics,Atoms,Hydrogen-like Ion Energy Levels,Easy,55,"A hydrogen-like ion of atomic number Z follows energy levels given by:",En = -13.6 / n^2 eV (same as hydrogen regardless of Z),En = -13.6 * Z^2 / n^2 eV,En = -13.6 * Z / n eV,En = 13.6 * Z^2 * n^2 eV,B
Physics,Atoms,Speed of Electron vs Quantum Number,Easy,50,"As the principal quantum number n increases, the speed of the electron in the Bohr orbit:",Increases,Decreases,Remains constant,Increases then decreases,B
Physics,Atoms,Ionization Energy from Ground State,Easy,50,"To ionize a hydrogen atom in its ground state, the minimum photon energy required is:",3.4 eV,10.2 eV,13.6 eV,27.2 eV,C
Physics,Atoms,Brackett Series Definition,Easy,50,"The series of spectral lines of hydrogen where electron transitions end at n = 4 is called the:",Lyman series,Balmer series,Paschen series,Brackett series,D
Physics,Atoms,Fraunhofer Lines in Solar Spectrum,Easy,55,"The dark lines in the absorption spectrum of the sun (Fraunhofer lines) are caused by:",Emission of photons by the outer cool gaseous atmosphere of the sun,Absorption of specific wavelengths by atoms in the outer cooler layers of the sun as light from the hot inner core passes through,Reflection of light by the sun's surface,Diffraction of light at the sun's edge,B
Physics,Atoms,Energy Level n2 Hydrogen Calculation,Medium,75,"The energy of the second energy level (n = 2) of the hydrogen atom is:",-13.6 eV,-6.8 eV,-3.4 eV,-1.51 eV,C
Physics,Atoms,Energy Level n3 Hydrogen Calculation,Medium,75,"The energy of the third energy level (n = 3) of the hydrogen atom is approximately:",-4.53 eV,-1.51 eV,-6.8 eV,-0.85 eV,B
Physics,Atoms,Lyman Alpha Photon Energy,Medium,75,"The energy of the photon emitted for the first Lyman line (n = 2 to n = 1 transition) in hydrogen is:",3.4 eV,10.2 eV,13.6 eV,1.89 eV,B
Physics,Atoms,Lyman Alpha Wavelength,Medium,90,"The wavelength of the first Lyman line (n = 2 to n = 1, photon energy 10.2 eV) is approximately (hc = 1240 eV-nm):",91 nm,122 nm,365 nm,656 nm,B
Physics,Atoms,Balmer Alpha Photon Energy,Medium,75,"The energy of the photon emitted for the first Balmer line (n = 3 to n = 2) in hydrogen is:",0.66 eV,1.89 eV,3.4 eV,10.2 eV,B
Physics,Atoms,Balmer Alpha Wavelength,Medium,90,"The wavelength of the first Balmer line (n = 3 to n = 2, photon energy 1.89 eV) is approximately (hc = 1240 eV-nm):",122 nm,434 nm,486 nm,656 nm,D
Physics,Atoms,Radius of Third Bohr Orbit,Medium,90,"The radius of the third Bohr orbit (n = 3) of hydrogen is (r_n = n^2 * a0, where a0 = 0.53 angstrom):",0.53 angstrom,1.06 angstrom,2.12 angstrom,4.77 angstrom,D
Physics,Atoms,Electron Speed as Fraction of c,Medium,75,"The speed of the electron in the first Bohr orbit of hydrogen is approximately 2.18 * 10^6 m/s. As a fraction of the speed of light, this is approximately:",1/10,1/100,1/137,1/1000,C
Physics,Atoms,Energy of Photon for n4 to n2 Transition,Medium,90,"An electron in hydrogen transitions from n = 4 to n = 2. The energy of the emitted photon is (E4 = -0.85 eV, E2 = -3.4 eV):",0.85 eV,2.55 eV,3.4 eV,4.25 eV,B
Physics,Atoms,Wavelength for n4 to n2,Medium,90,"For the n = 4 to n = 2 transition in hydrogen (photon energy 2.55 eV), the wavelength is approximately (hc = 1240 eV-nm):",122 nm,365 nm,486 nm,656 nm,C
Physics,Atoms,Lyman Series Limit Energy,Medium,75,"The shortest wavelength in the Lyman series (n = infinity to n = 1) corresponds to a photon energy of:",10.2 eV,13.6 eV,1.36 eV,3.4 eV,B
Physics,Atoms,Lyman Series Limit Wavelength,Medium,90,"The shortest wavelength in the Lyman series (series limit) is approximately (hc = 1240 eV-nm, ionization energy = 13.6 eV):",91 nm,122 nm,365 nm,656 nm,A
Physics,Atoms,Number of Lines from n4,Medium,75,"If an electron is in the fourth energy level (n = 4) of hydrogen, the maximum number of different spectral lines that can be emitted as it returns to the ground state is:",3,4,6,10,C
Physics,Atoms,He+ Ground State Energy,Medium,90,"The energy of the ground state (n = 1) of singly ionized helium He+ (Z = 2) is (En = -13.6 * Z^2 / n^2 eV):",-13.6 eV,-27.2 eV,-54.4 eV,-6.8 eV,C
Physics,Atoms,Li2+ Ground State Energy,Medium,90,"The ground state energy of doubly ionized lithium Li2+ (Z = 3) is (En = -13.6 * Z^2 / n^2 eV):",-13.6 eV,-40.8 eV,-122.4 eV,-1224 eV,C
Physics,Atoms,Rydberg Formula Balmer Limit Calculation,Medium,90,"Using the Rydberg formula, the shortest wavelength in the Balmer series (n = infinity to n = 2) is approximately (RH = 1.097 * 10^7 m^-1):",122 nm,365 nm,486 nm,656 nm,B
Physics,Atoms,Quantum Number for Ionization,Medium,60,"If a hydrogen atom absorbs enough energy to be ionized, the electron is raised to:",n = 0,n = infinity (free electron),n = 10,n = 13,B
Physics,Atoms,de Broglie Interpretation of Bohr Quantization,Medium,75,"Using de Broglie's hypothesis, Bohr's quantization condition (m*v*r = n*h/(2*pi)) is interpreted as:",The electron's speed must be an integral multiple of c,The electron's orbit circumference must contain an integer number of de Broglie wavelengths,The electron's total energy is quantized by default,The electron's charge is quantized,B
Physics,Atoms,Energy of Photon for n5 to n3 Transition,Medium,90,"An electron in hydrogen transitions from n = 5 to n = 3. The energy of the emitted photon is (E5 = -0.544 eV, E3 = -1.51 eV):",0.53 eV,0.97 eV,1.51 eV,2.05 eV,B
Physics,Atoms,Radius of Second Bohr Orbit,Medium,75,"The radius of the second Bohr orbit (n = 2) of hydrogen is (a0 = 0.53 angstrom):",0.53 angstrom,1.06 angstrom,2.12 angstrom,4.24 angstrom,C
Physics,Atoms,Angular Momentum in Third Orbit,Medium,75,"The angular momentum of an electron in the third Bohr orbit (n = 3) of hydrogen is:",h/(2*pi),2 * h/(2*pi),3 * h/(2*pi),6 * h/(2*pi),C
Physics,Atoms,Frequency of Balmer Alpha Photon,Medium,90,"The photon emitted in the hydrogen n = 3 to n = 2 transition has energy 1.89 eV. Its frequency is approximately (h = 6.626 * 10^-34 J-s, 1 eV = 1.6 * 10^-19 J):",1.89 * 10^14 Hz,4.56 * 10^14 Hz,4.56 * 10^15 Hz,1.89 * 10^15 Hz,B
Physics,Atoms,Balmer Series in Visible Region,Medium,60,"Which of the following series of hydrogen spectral lines lies (partly) in the visible region?",Lyman series,Balmer series (first few lines),Paschen series,Brackett series,B
Physics,Atoms,Energy to Excite from n1 to n2,Medium,75,"The minimum energy required to excite a hydrogen atom from the ground state (n = 1) to the first excited state (n = 2) is:",1.51 eV,3.4 eV,10.2 eV,13.6 eV,C
Physics,Atoms,Orbital Speed vs Quantum Number,Medium,60,"The orbital speed of an electron in the nth Bohr orbit scales with quantum number as:",v proportional to n^2,v proportional to n,v proportional to 1/n,v is independent of n,C
Physics,Atoms,Balmer 4th Line Wavelength Identification,Medium,90,"A hydrogen atom emits a photon of wavelength 434 nm (blue). This photon corresponds to the transition from n = 5 to n = 2 and belongs to the:",Lyman series,Balmer series,Paschen series,Pfund series,B
Physics,Atoms,He+ First Excited State Energy,Medium,90,"For singly ionized helium (He+, Z = 2), the energy of the first excited state (n = 2) is (En = -13.6 * Z^2 / n^2 eV):",-3.4 eV,-6.8 eV,-13.6 eV,-27.2 eV,C
Physics,Atoms,Kinetic Energy of Electron in Bohr Orbit,Medium,75,"In the Bohr model, the kinetic energy (KE) of the electron in the nth orbit of hydrogen is:",KE = -13.6/n^2 eV,KE = +13.6/n^2 eV,KE = 27.2/n^2 eV,KE = 6.8/n^2 eV,B
Physics,Atoms,Potential Energy in Bohr Orbit,Medium,75,"In the Bohr model, the potential energy (PE) of the electron in the nth orbit of hydrogen is:",PE = +13.6/n^2 eV,PE = -13.6/n^2 eV,PE = -27.2/n^2 eV,PE = +27.2/n^2 eV,C
Physics,Atoms,First Paschen Line Energy,Medium,90,"The first line of the Paschen series in hydrogen corresponds to the n = 4 to n = 3 transition. The energy of this photon is (E4 = -0.85 eV, E3 = -1.51 eV):",0.25 eV,0.66 eV,1.51 eV,2.37 eV,B
Physics,Atoms,He+ Ionization Energy,Medium,90,"The ionization energy of singly ionized helium He+ (Z = 2) from its ground state is:",13.6 eV,27.2 eV,54.4 eV,108.8 eV,C
Physics,Atoms,Minimum Energy to Ionize from n2,Hard,75,"What is the minimum energy photon that can ionize a hydrogen atom initially in the n = 2 state?",1.51 eV,3.4 eV,10.2 eV,13.6 eV,B
Physics,Atoms,First Lyman Line Wavelength from Rydberg,Hard,90,"Using the Rydberg formula for hydrogen (1/lambda = RH * (1/n1^2 - 1/n2^2), RH = 1.097 * 10^7 m^-1), the wavelength of the first Lyman line (n2 = 2 to n1 = 1) is approximately:",91.2 nm,121.5 nm,365 nm,656 nm,B
Physics,Atoms,Ratio of Radii of 2nd to 1st Orbit,Hard,75,"The ratio of the radius of the second Bohr orbit to the first Bohr orbit (r2/r1) for hydrogen is:",2,4,8,16,B
Physics,Atoms,Electron Speed as Fine Structure Constant,Hard,75,"The ratio of the speed of an electron in the first Bohr orbit to the speed of light is approximately equal to the fine structure constant. This ratio is approximately:",1/10,1/100,1/137,1/1000,C
Physics,Atoms,Maximum Lines from n5 Level,Hard,90,"The maximum number of distinct spectral lines emitted when hydrogen atoms in the n = 5 state de-excite to the ground state is:",5,8,10,15,C
Physics,Atoms,Energy to Excite from n2 to n4,Hard,90,"The energy required to excite a hydrogen atom from the n = 2 state to the n = 4 state is (E2 = -3.4 eV, E4 = -0.85 eV):",0.85 eV,2.55 eV,3.4 eV,12.75 eV,B
Physics,Atoms,Wavelength for n4 to n1 Lyman Transition,Hard,90,"An electron in hydrogen transitions from n = 4 to n = 1 (Lyman series). The photon energy is 12.75 eV. The wavelength is approximately (hc = 1240 eV-nm):",91 nm,97.3 nm,122 nm,486 nm,B
Physics,Atoms,Velocity in nth Orbit Formula,Hard,75,"The velocity of an electron in the nth orbit of a hydrogen-like atom of atomic number Z is given by:",v_n = v1 * n/Z,v_n = v1 * Z/n (where v1 is the speed in n=1 for H),v_n = v1 * Z*n,v_n = v1 * n^2/Z,B
Physics,Atoms,Time Period of Revolution vs n,Hard,75,"The time period of revolution of an electron in the nth Bohr orbit of hydrogen is proportional to:",n,n^2,n^3,n^4,C
Physics,Atoms,He+ Level with Same Energy as H Ground State,Hard,90,"For which quantum number n does the He+ ion (Z = 2) have the same energy as the ground state of hydrogen (-13.6 eV)?",n = 1,n = 2,n = 3,n = 4,B
Physics,Atoms,Balmer Series 4th Line Wavelength,Hard,90,"The fourth line of the Balmer series (n = 6 to n = 2 transition) has energy 3.02 eV. The wavelength is approximately (hc = 1240 eV-nm):",364 nm,410 nm,434 nm,486 nm,B
Physics,Atoms,KE and PE in Bohr Orbit Together,Hard,90,"For the electron in the nth orbit of hydrogen (total energy En = -13.6/n^2 eV), the kinetic energy and potential energy are respectively:",KE = +13.6/n^2 eV and PE = -27.2/n^2 eV,KE = -13.6/n^2 eV and PE = +27.2/n^2 eV,KE = +27.2/n^2 eV and PE = -13.6/n^2 eV,KE = +13.6/n^2 eV and PE = +13.6/n^2 eV,A
Physics,Atoms,Distance of Closest Approach Alpha Particle,Hard,90,"An alpha particle of kinetic energy 5 MeV approaches a gold nucleus (Z = 79) head-on. The distance of closest approach is approximately (k = 9 * 10^9 N-m^2/C^2, e = 1.6 * 10^-19 C):",2.3 * 10^-16 m,2.3 * 10^-14 m,2.3 * 10^-12 m,2.3 * 10^-10 m,B
Physics,Atoms,Li2+ Energy in n3 Orbit,Hard,90,"The energy of the third orbit (n = 3) of the Li2+ ion (Z = 3) is (En = -13.6 * Z^2 / n^2 eV):",-1.51 eV,-4.53 eV,-13.6 eV,-40.8 eV,C
Physics,Atoms,First Paschen Line Wavelength,Hard,90,"The first line of the Paschen series (n = 4 to n = 3) has photon energy 0.66 eV. The wavelength is approximately (hc = 1240 eV-nm):",656 nm,1094 nm,1875 nm,3282 nm,C
Physics,Atoms,Unknown Paschen Transition from Wavelength,Hard,90,"A spectral line of wavelength 1094 nm is emitted by hydrogen. Using the Rydberg formula for the Paschen series (transitions to n = 3), this line corresponds to the transition from n = __ to n = 3:",n = 4,n = 5,n = 6,n = 7,C
Physics,Atoms,Ground State Energy Ratio He+ to H,Hard,75,"The ground state energy of He+ is 54.4 eV. The ratio of this ionization energy to that of hydrogen (13.6 eV) is:",2,4,8,16,B
Physics,Atoms,Frequency of n4 to n2 Transition Photon,Hard,90,"The frequency of the photon emitted in the hydrogen n = 4 to n = 2 transition (energy 2.55 eV) is approximately (h = 6.626 * 10^-34 J-s, 1 eV = 1.6 * 10^-19 J):",4.56 * 10^14 Hz,6.16 * 10^14 Hz,1.89 * 10^14 Hz,8.22 * 10^14 Hz,B
Physics,Atoms,Angular Momentum in n4 Orbit,Hard,75,"The angular momentum of an electron in the fourth Bohr orbit (n = 4) of hydrogen is (hbar = 1.054 * 10^-34 J-s):",1.054 * 10^-34 J-s,2.108 * 10^-34 J-s,4.216 * 10^-34 J-s,8.432 * 10^-34 J-s,C
Physics,Atoms,Ratio of Wavelengths for Successive Transitions,Hard,90,"An electron in hydrogen is in the n = 4 level. It emits a photon to reach n = 3 (energy 0.66 eV) and then another to reach n = 2 (energy 1.89 eV). The ratio of the wavelengths (lambda for 4 to 3) to (lambda for 3 to 2) is approximately:",0.35,1,2.86,4,C
Physics,Atoms,Bohr Orbit Radius for Hydrogen-like Ion He+,Hard,90,"In the He+ ion (Z = 2), the radius of the nth orbit in terms of the Bohr radius a0 is:",rn = n^2 * a0,rn = 2 * n^2 * a0,rn = n^2 * a0 / 2,rn = n * a0 / 2,C
