subject,chapter,concept,difficulty,par_time_sec,question_text,option_a,option_b,option_c,option_d,correct_option
Biology,Biological Classification,Cyanobacteria,Hard,80,Cyanobacteria (blue-green algae) are classified under the kingdom:,Fungi,Monera,Plantae,Protista,B
Biology,Biological Classification,Prions,Hard,80,The infectious protein particles responsible for diseases such as mad-cow disease are called:,bacteria,viroids,prions,viruses,C
Biology,Biological Classification,Lichens,Hard,80,A lichen is a symbiotic association between a fungus and a(n):,fern,alga,moss,non-photosynthetic bacterium,B
Biology,Plant Kingdom,Bryophytes,Easy,45,The plant group that lacks vascular tissue and includes the mosses is:,Angiosperms,Bryophyta,Pteridophyta,Gymnosperms,B
Biology,Plant Kingdom,Gymnosperms,Easy,45,Plants that bear naked seeds not enclosed within a fruit are the:,gymnosperms,bryophytes,algae,angiosperms,A
Biology,Plant Kingdom,Angiosperms,Easy,45,"The most advanced plant group, bearing flowers, is the:",ferns,angiosperms,mosses,gymnosperms,B
Biology,Plant Kingdom,Pteridophytes,Easy,45,Ferns are placed in the plant group:,Gymnosperms,Bryophyta,Algae,Pteridophyta,D
Biology,Plant Kingdom,Bryophytes,Medium,55,Bryophytes are often called the ____ of the plant kingdom.,amphibians,parasites,reptiles,predators,A
Biology,Plant Kingdom,Vascular Plants,Medium,55,"The first true vascular plants, possessing xylem and phloem, are the:",algae,fungi,bryophytes,pteridophytes,D
Biology,Plant Kingdom,Angiosperms,Medium,55,Angiosperms are divided into monocotyledons and:,gymnosperms,bryophytes,dicotyledons,algae,C
Biology,Plant Kingdom,Seeds,Medium,55,"In angiosperms, the seeds are enclosed within the:",cone,leaf,spore case,fruit,D
Biology,Plant Kingdom,Life Cycle,Hard,80,The occurrence of distinct gametophyte and sporophyte phases in a plant life cycle is called:,double fertilization,alternation of generations,metamorphosis,parthenogenesis,B
Biology,Plant Kingdom,Double Fertilization,Hard,80,Double fertilization is a characteristic feature of:,gymnosperms,bryophytes,angiosperms,pteridophytes,C
Biology,Plant Kingdom,Cotyledons,Hard,80,A monocotyledonous seed contains ____ cotyledon(s).,none,three,one,two,C
Biology,Plant Kingdom,Dominant Phase,Hard,80,"In the life cycle of a moss (bryophyte), the dominant phase is the:",zygote,sporophyte,gametophyte,spore,C
Biology,Animal Kingdom,Invertebrates,Easy,45,Animals that lack a backbone are called:,invertebrates,mammals,chordates,vertebrates,A
Biology,Animal Kingdom,Arthropoda,Easy,45,The largest phylum in the animal kingdom is:,Arthropoda,Chordata,Annelida,Mollusca,A
Biology,Animal Kingdom,Annelida,Easy,45,The earthworm belongs to the phylum:,Mollusca,Arthropoda,Chordata,Annelida,D
Biology,Animal Kingdom,Chordata,Easy,45,Animals that possess a notochord at some stage of life belong to the phylum:,Cnidaria,Chordata,Arthropoda,Porifera,B
Biology,Animal Kingdom,Porifera,Medium,55,Sponges are placed in the phylum:,Mollusca,Porifera,Annelida,Cnidaria,B
Biology,Animal Kingdom,Echinodermata,Medium,55,The phylum characterised by a water vascular system is:,Annelida,Arthropoda,Mollusca,Echinodermata,D
Biology,Animal Kingdom,Cnidaria,Medium,55,"Animals such as Hydra and jellyfish, which possess stinging cells, belong to the phylum:",Porifera,Annelida,Cnidaria,Mollusca,C
Biology,Animal Kingdom,Mammals,Medium,55,Warm-blooded animals that possess hair and mammary glands are:,reptiles,fishes,amphibians,mammals,D
Biology,Animal Kingdom,Germ Layers,Hard,80,Animals that develop from three germ layers are described as:,monoblastic,triploblastic,acellular,diploblastic,B
Biology,Animal Kingdom,Coelom,Hard,80,A true body cavity lined by mesoderm is called a:,blastula,gastrula,notochord,coelom,D
Biology,Animal Kingdom,Reptiles,Hard,80,Snakes and lizards are classified as:,reptiles,mammals,amphibians,birds,A
Biology,Animal Kingdom,Symmetry,Hard,80,"The body plan of a starfish, with parts arranged around a central axis, shows:",bilateral symmetry,no symmetry,radial symmetry,asymmetry,C
Biology,Morphology of Flowering Plants,Root,Easy,45,The plant part that anchors it in the soil and absorbs water is the:,stem,root,leaf,flower,B
Biology,Morphology of Flowering Plants,Flower,Easy,45,The reproductive organ of a flowering plant is the:,leaf,flower,stem,root,B
Biology,Morphology of Flowering Plants,Leaf,Easy,45,"The green, food-making organ of a plant is the:",leaf,seed,fruit,root,A
Biology,Morphology of Flowering Plants,Stamen,Easy,45,The male reproductive part of a flower is the:,petal,sepal,stamen,carpel,C
Biology,Morphology of Flowering Plants,Carpel,Medium,55,The female reproductive part of a flower is the:,stamen,sepal,petal,carpel,D
Biology,Morphology of Flowering Plants,Phyllotaxy,Medium,55,The arrangement of leaves on the stem is called:,phyllotaxy,aestivation,venation,placentation,A
Biology,Morphology of Flowering Plants,Root System,Medium,55,A tap root system is characteristic of:,ferns,mosses,dicotyledonous plants,monocotyledonous plants,C
Biology,Morphology of Flowering Plants,Ovary,Medium,55,The swollen basal part of the pistil that contains the ovules is the:,anther,style,stigma,ovary,D
Biology,Morphology of Flowering Plants,Venation,Hard,80,Parallel venation is typically seen in the leaves of:,monocotyledonous plants,ferns,dicotyledonous plants,gymnosperms,A
Biology,Morphology of Flowering Plants,Anther,Hard,80,The part of the stamen that produces pollen grains is the:,stigma,ovary,anther,filament,C
Biology,Morphology of Flowering Plants,Aestivation,Hard,80,The type of aestivation in which the margins of petals overlap one another in one direction is:,imbricate,twisted (contorted),valvate,vexillary,B
Biology,Morphology of Flowering Plants,Fruit,Hard,80,"After fertilization, a fruit develops from the:",stigma,ovule,ovary,anther,C
Biology,Anatomy of Flowering Plants,Xylem,Easy,45,The plant tissue responsible for conducting water is:,cortex,epidermis,phloem,xylem,D
Biology,Anatomy of Flowering Plants,Phloem,Easy,45,The plant tissue responsible for conducting food is:,pith,xylem,cortex,phloem,D
Biology,Anatomy of Flowering Plants,Epidermis,Easy,45,The outermost protective layer of a plant organ is the:,xylem,pith,cortex,epidermis,D
Biology,Anatomy of Flowering Plants,Meristem,Easy,50,The plant tissue responsible for growth through cell division is the:,meristematic tissue,parenchyma,sclerenchyma,permanent tissue,A
Biology,Anatomy of Flowering Plants,Stomata,Medium,55,The tiny pores on the leaf surface through which gaseous exchange occurs are the:,trichomes,stomata,vessels,lenticels,B
Biology,Anatomy of Flowering Plants,Sclerenchyma,Medium,55,"The dead, thick-walled tissue that provides mechanical support to plants is:",phloem,collenchyma,parenchyma,sclerenchyma,D
Biology,Anatomy of Flowering Plants,Cambium,Medium,55,The lateral meristem responsible for secondary growth (increase in girth) is the:,apical meristem,intercalary meristem,cortex,cambium,D
Biology,Anatomy of Flowering Plants,Parenchyma,Medium,55,The thin-walled ground tissue that stores food is:,parenchyma,phloem,xylem,sclerenchyma,A
Biology,Anatomy of Flowering Plants,Xylem Elements,Hard,80,"The water-conducting elements of xylem, which are dead and tubular, are the:",vessels and tracheids,guard cells,sieve tubes,companion cells,A
Biology,Anatomy of Flowering Plants,Phloem Elements,Hard,80,Sieve tubes and companion cells are components of the:,epidermis,phloem,cambium,xylem,B
Biology,Anatomy of Flowering Plants,Endodermis,Hard,80,The Casparian strips are found in the ____ of the root.,pith,endodermis,outermost cortex,epidermis,B
Biology,Anatomy of Flowering Plants,Annual Rings,Hard,80,Annual rings in the trunk of a tree are produced by the activity of the:,cork cambium,vascular cambium,pith,phloem,B
Biology,Structural Organisation in Animals,Epithelial Tissue,Easy,45,The tissue that covers body surfaces and lines internal cavities is:,connective tissue,epithelial tissue,nervous tissue,muscular tissue,B
Biology,Structural Organisation in Animals,Muscular Tissue,Easy,45,The animal tissue specialised for contraction is:,muscular tissue,connective tissue,nervous tissue,epithelial tissue,A
Biology,Structural Organisation in Animals,Connective Tissue,Easy,45,Blood is classified as a type of ____ tissue.,connective,muscular,nervous,epithelial,A
Biology,Structural Organisation in Animals,Nervous Tissue,Easy,45,The tissue that conducts and transmits impulses is:,epithelial tissue,connective tissue,muscular tissue,nervous tissue,D
Biology,Structural Organisation in Animals,Neuron,Medium,55,The structural and functional unit of the nervous system is the:,neuron,nephron,sarcomere,alveolus,A
Biology,Structural Organisation in Animals,Tendons,Medium,55,Tendons are connective structures that join:,muscle to bone,bone to bone,nerve to muscle,skin to muscle,A
Biology,Structural Organisation in Animals,Ligaments,Medium,55,Ligaments are connective structures that join:,skin to muscle,nerve to muscle,muscle to bone,bone to bone,D
Biology,Structural Organisation in Animals,Connective Tissue,Medium,55,Cartilage and bone are examples of ____ tissue.,nervous,muscular,epithelial,connective,D
Biology,Structural Organisation in Animals,Skeletal Muscle,Hard,80,The voluntary muscles that are attached to bones are the:,involuntary muscles,smooth muscle,skeletal (striated) muscles,cardiac muscle,C
Biology,Structural Organisation in Animals,Cardiac Muscle,Hard,80,The type of muscle found exclusively in the heart is:,skeletal muscle,cardiac muscle,smooth muscle,voluntary muscle,B
Biology,Structural Organisation in Animals,Cartilage,Hard,80,The matrix of cartilage is secreted by cells called:,neurons,myocytes,osteocytes,chondrocytes,D
Biology,Structural Organisation in Animals,Earthworm,Hard,80,"In an earthworm, the body is divided into a series of ring-like:",scales,scutes,segments,valves,C
Biology,Cell: The Unit of Life,Cell,Easy,45,The basic structural and functional unit of life is the:,tissue,cell,molecule,organ,B
Biology,Cell: The Unit of Life,Discovery,Easy,45,The cell was first observed and named by:,Matthias Schleiden,Robert Brown,Robert Hooke,Charles Darwin,C
Biology,Cell: The Unit of Life,Mitochondrion,Easy,45,The organelle known as the powerhouse of the cell is the:,lysosome,nucleus,ribosome,mitochondrion,D
Biology,Cell: The Unit of Life,Nucleus,Easy,45,The control centre of the cell is the:,nucleus,vacuole,mitochondrion,ribosome,A
Biology,Cell: The Unit of Life,Ribosome,Medium,55,The site of protein synthesis within the cell is the:,lysosome,ribosome,Golgi body,mitochondrion,B
Biology,Cell: The Unit of Life,Lysosome,Medium,55,The cell organelle often called the suicidal bag is the:,nucleus,vacuole,lysosome,ribosome,C
Biology,Cell: The Unit of Life,Prokaryotes,Medium,55,Cells that lack a membrane-bound nucleus are described as:,prokaryotic,animal cells only,plant cells only,eukaryotic,A
Biology,Cell: The Unit of Life,Cell Membrane,Medium,55,The plasma (cell) membrane is mainly composed of:,only minerals,only carbohydrates,lipids and proteins,only nucleic acids,C
Biology,Cell: The Unit of Life,Cell Wall,Hard,80,The cell wall of a plant cell is chiefly made of:,peptidoglycan,cellulose,chitin,protein,B
Biology,Cell: The Unit of Life,Golgi Apparatus,Hard,80,The organelle involved in the packaging and secretion of cellular products is the:,Golgi apparatus,ribosome,nucleolus,mitochondrion,A
Biology,Cell: The Unit of Life,Vacuole,Hard,80,The large fluid-filled organelle that maintains turgidity in a plant cell is the:,lysosome,vacuole,plastid,nucleus,B
Biology,Cell: The Unit of Life,Semi-autonomous Organelles,Hard,80,"Besides mitochondria, the other semi-autonomous organelle that contains its own DNA is the:",Golgi body,chloroplast,lysosome,ribosome,B
