subject,chapter,concept,difficulty,par_time_sec,question_text,option_a,option_b,option_c,option_d,correct_option
Chemistry,Organic Chemistry - Some Basic Principles and Techniques,Reaction Intermediates,Hard,80,A nucleophile is a species that is:,always neutral,electron-rich and donates an electron pair,always positively charged,electron-deficient,B
Chemistry,Hydrocarbons,Alkanes,Easy,45,The general formula of alkanes is:,CnH2n-2,CnH2n,CnHn,CnH2n+2,D
Chemistry,Hydrocarbons,Alkenes,Easy,45,The general formula of alkenes is:,CnHn,CnH2n+2,CnH2n-2,CnH2n,D
Chemistry,Hydrocarbons,Unsaturation,Easy,45,An ethene molecule contains a:,ionic bond,carbon-carbon triple bond,carbon-carbon double bond,carbon-carbon single bond,C
Chemistry,Hydrocarbons,Alkynes,Easy,45,The simplest alkyne is:,ethyne (acetylene),ethene,ethane,methane,A
Chemistry,Hydrocarbons,Alkynes,Medium,55,The general formula of alkynes is:,CnH2n-2,CnH2n,CnHn,CnH2n+2,A
Chemistry,Hydrocarbons,Aromatic,Medium,55,The molecular formula of benzene is:,C6H14,C6H6,C5H5,C6H12,B
Chemistry,Hydrocarbons,Saturation,Medium,55,Saturated hydrocarbons are also known as:,alkanes,alkenes,arenes,alkynes,A
Chemistry,Hydrocarbons,Reactions,Medium,55,The characteristic reaction of alkanes is:,substitution,elimination,polymerization,addition,A
Chemistry,Hydrocarbons,Reactions,Hard,80,The characteristic reaction of alkenes (unsaturated hydrocarbons) is:,substitution,only combustion,isomerization,addition,D
Chemistry,Hydrocarbons,Bonding,Hard,85,The total number of sigma bonds in a molecule of ethane (C2H6) is:,5,8,7,6,C
Chemistry,Hydrocarbons,Markovnikov Rule,Hard,80,Markovnikov's rule governs the addition of HX to:,unsymmetrical alkenes,benzene,alkali metals,alkanes,A
Chemistry,Hydrocarbons,Combustion,Hard,80,The complete combustion of a hydrocarbon produces:,carbon dioxide and water,carbon monoxide and hydrogen,carbon and oxygen,methane,A
Chemistry,Environmental Chemistry,Greenhouse Effect,Easy,45,The gas chiefly responsible for the greenhouse effect is:,carbon dioxide,nitrogen,helium,oxygen,A
Chemistry,Environmental Chemistry,Ozone Depletion,Easy,45,Depletion of the ozone layer is caused mainly by:,chlorofluorocarbons (CFCs),water vapour,carbon dioxide,oxygen,A
Chemistry,Environmental Chemistry,Acid Rain,Easy,45,Acid rain is caused mainly by oxides of:,hydrogen,sulphur and nitrogen,helium,carbon only,B
Chemistry,Environmental Chemistry,Air Pollution,Easy,45,A major air pollutant emitted from vehicle exhaust is:,oxygen,nitrogen gas,carbon monoxide,hydrogen,C
Chemistry,Environmental Chemistry,Ozone Layer,Medium,55,The ozone layer protects life on Earth by absorbing:,ultraviolet radiation,radio waves,infrared radiation,visible light,A
Chemistry,Environmental Chemistry,Water Pollution,Medium,55,"In the context of water pollution, BOD stands for:",Biological Oxide Decay,Biochemical Oxygen Demand,Basic Oxygen Demand,Body Oxygen Density,B
Chemistry,Environmental Chemistry,Smog,Medium,60,Photochemical smog is formed by the action of sunlight on:,carbon dioxide,nitrogen oxides and hydrocarbons,water vapour,ozone alone,B
Chemistry,Environmental Chemistry,Greenhouse Gases,Medium,55,A potent greenhouse gas released from paddy fields and cattle is:,methane,oxygen,nitrogen,argon,A
Chemistry,Environmental Chemistry,Ozone,Hard,80,The chemical formula of ozone is:,O3,O,CO2,O2,A
Chemistry,Environmental Chemistry,Acid Rain,Hard,80,Rain is generally classified as acid rain when its pH is:,greater than 10,exactly 7,greater than 7,less than 5.6,D
Chemistry,Environmental Chemistry,Global Warming,Hard,80,"Among the following gases, the main contributor to global warming is:",carbon dioxide,nitrogen,argon,neon,A
Chemistry,Environmental Chemistry,Air Pollution,Hard,80,The pollutant that reduces the oxygen-carrying capacity of blood by binding to haemoglobin is:,oxygen,carbon monoxide,carbon dioxide,nitrogen,B
