subject,chapter,concept,difficulty,par_time_sec,par_seconds,question_text,option_a,option_b,option_c,option_d,correct_option,year,q_no,review_status,reason,kw_chapter
Physics,Ray Optics and Optical Instruments,Ray Optics and Optical Instruments,,60,,"The candidates will write the Correct Test Booklet Code as given in the Test Booklet/Answer Sheet in the Attendance Sheet. NEET (UG)-2025 45 ENGLISH Test Booklet Code || DATE: 04-05-2025 || [1] [Contd... NEET (UG)-2025 [Code – 45] ENGLISH 1. Consider a water tank shown in the figure. It has one wall at x = L and can be taken to be very wide in the z direction. When filled with a liquid of surface tension S and density , the liquid surface makes angle o(o << 1) with the x-axis at x = L. If y(x) is the height of the surface then the equation for y(x) is: (take (x) = sin (x) = tan (x) = , dy g dx is the acceleration due to gravity) (1) 2 2  = d y g x S dx (2) 2 2  = d y g y S dx (3) 2 2  = d y g S dx (4)  = dy g x dx S 2. A microscope has an objective of focal length 2 cm, eyepiece of focal length 4 cm and the tube length of 40 cm. If the distance of distinct vision of eye is 25 cm, the magnification in the microscope is (1) 100 (2) 125 (3) 150 (4) 250 3. An electron (mass 9 × 10–31 kg and charge 1.6 ×10–19 C) moving with speed c/100 (c = speed of light) is injected into a magnetic field B of magnitude 9 × 10–4 T perpendicular to its direction of motion. We wish to apply an uniform electric E together with the magnetic field so that the electron does not deflect from its path. Then (speed of light c = 3 × 108 ms–1) (1) E is perpendicular to B and its magnitude is 27 × 104 V m–1 (2) E is perpendicular to B and its magnitude is 27 × 102 V m–1 (3) E is parallel to B and its magnitude is 27 × 102 V m–1 (4) E is parallel to B and its magnitude is 27 × 104 V m–1 4. There are two inclined surfaces of equal length (L) and same angle of inclination 45º with the horizontal. One of them is rough and the other is perfectly smooth A given body takes 2 times as much time to slide down on rough surface than on the smooth surface. The coefficient of kinetic friction (k) between the object and the rough surface is close to (1) 0.25 (2) 0.40 (3) 0.5 (4) 0.75 5. The kinetic energies of two similar cars A and B are 100 J and 225 J respectively. On applying breaks, car A stops after 1000 m and car B stops after 1500 m. If FA and FB are the forces applied by the breaks on cars A and B, respectively, then the ratio FA/FB is (1) 3 2 (2) 2 3 (3) 1 3 (4) 1 2 6. The current passing through the battery in the given circuit is: (1) 2.0 A (2) 0.5 A (3) 2.5 A (4) 1.5 A 7. A bob of heavy mass m is suspended by a light string of length l. The bob is given a horizontal velocity v0 as shown in figure. If the string gets slack at some point P making an angle  from the horizontal, the ratio of the speed v of the bob at point P to its initial speed v0 is: (1) ( ) 12 sin (2) 12 1 2 3 sin     +    (3) 12 cos 2 3 sin      +    (4) 12 sin 2 3 sin      +    [2] [Contd... NEET (UG)-2025 [Code – 45] ENGLISH 8. The output (Y) of the given logic implementation is similar to the output of an/a _______gate. (1) AND (2) NAND (3) OR (4) NOR 9. The electric field in a plane electromagnetic wave is given by Ez = 60 cos (5x + 1.5 ×109 t)V/m. Then expression for the corresponding magnetic field is (here subscripts denote the direction of the field): (1) By = 2 × 10–7 cos (5x + 1.5 × 109t)T (2) Bx = 2 × 10–7 cos (5x + 1.5 × 109t)T (3) Bz = 60cos (5x + 1.5 × 109t)T (4) By = 60sin (5x + 1.5 × 109t)T 10. A ball of mass 0.5 kg is dropped from a height of 40 m. The ball hits the ground and rises to a height of 10 m. The impulse imparted to the ball during its collision with the ground is (Take g = 9.8 m/s2) (1) 21 Ns (2) 7 Ns (3) 0 (4) 84 Ns 11. AB is a part of an electrical circuit (see figure). The potential difference “VA – VB”, at the instant when current i = 2 A and is increasing at a rate of 1 amp/second is: (1) 5 volt (2) 6 volt (3) 9 volt (4) 10 volt 12. A 2 amp current is flowing through two different small circular copper coils having radii ratio 1:2. The ratio of their respective magnetic moments will be (1) 1:4 (2) 1:2 (3) 2:1 (4) 4:1 13. In a certain camera, a combination of four similar thin convex lenses are arranged axially in contact. Then the power of the combination and the total magnification in comparison to the power (p) and magnification (m) for each lens will be, respectively–",4p and 4m,p4 and 4m,4p and m4,p4 and m4,C,2025,13,fixable_figure,figure_hint keyword detected,
Physics,Work Energy and Power,Work Energy and Power,,60,,"To an ac power supply of 220 V at 50 Hz, a resistor of 20 Ω, a capacitor of reactance 25 Ω and an inductor of reactance 45 Ω are connected in series. The corresponding current in the circuit and the phase angle between the current and the voltage is, respectively:",7.8 A and 30°,7.8 A and 45°,15.6 A and 30°,15.6 A and 45°,B,2025,16,fixable_figure,figure_hint keyword detected,
Physics,Thermal Properties of Matter,Thermal Properties of Matter,,60,,"Three identical heat conducting rods are connected in series as shown in the figure. The rods on the sides have thermal conductivity 2K while that in the middle has thermal conductivity K. The left end of the combination is maintained at temperature 3T and the right end at T. The rods are thermally insulated from outside. In steady state, temperature at the left junction is T1 and that at the right junction is T2. The ratio T1/T2 is:",3 2,4 3,5 3,5 4,C,2025,19,fixable_figure,figure_hint keyword detected,
Physics,,,,90,,"In an oscillating spring mass system, a spring is connected to a box filled with sand. As the box oscillates, sand leaks slowly out of the box vertically so that the average frequency ω(t) and average",,,,,B,2025,23,unusable_parse_fail,could not split 4 options,
Physics,Current Electricity,Current Electricity,,60,,A constant voltage of 50 V is maintained between the points A and B of the circuit shown in the figure. The current through the branch CD of the circuit is:,1.5 A,2.0 A,2.5 A,3.0 A,B,2025,36,fixable_figure,figure_hint keyword detected,
Physics,,,,90,,A sphere of radius R is cut from a larger solid sphere or radius 2R as shown in the figure. The ratio of the moment of inertia of the smaller sphere to that of the rest part of the sphere about the Y-,,,,,C,2025,39,unusable_parse_fail,could not split 4 options,
Physics,Semiconductor Electronics,Semiconductor Electronics,,60,,"(3) 7 57 (4) 7 64 40. A full wave rectifier circuit with diodes (D1) and (D2) is shown in the figure. If input supply voltage Vin = 220sin ( ) 100πt volt, then at t = 15 m sec","D1 is forward biased, D2 is reverse biased","D1 is reverse biased, D2 is forward biased",D1 and D2 both are forward biased,D1 and D2 both are reverse biased,B,2025,40,fixable_figure,figure_hint keyword detected,
Chemistry,,,,90,,Predict the major product 'P' in the following sequence of reactions- (1) (2) (3) (4),,,,,A,2025,49,unusable_parse_fail,could not split 4 options,
Chemistry,,,,90,,Which one of the following reactions does NOT give benzene as the product? (1) (2) (3) (4) [9] [Contd... NEET (UG)-2025 [Code – 45] ENGLISH,,,,,D,2025,60,unusable_parse_fail,could not split 4 options,
Chemistry,,,,90,,C(s) + 2H2(g) → CH4(g); ∆H= –74.8 kJ mol–1 Which of the following diagrams gives an accurate representation of the above reaction? [R → reactants; P → products] (1) (2) (3) (4),,,,,A,2025,65,unusable_parse_fail,could not split 4 options,
Chemistry,,,,90,,Which one of the following compounds does not decolourize bromine water? (1) (2) (3) (4),,,,,A,2025,77,unusable_parse_fail,could not split 4 options,
Chemistry,,,,90,,The major product of the following reaction is: (1) (2) (3) (4),,,,,B,2025,78,unusable_parse_fail,could not split 4 options,
Biology,Alternating Current,Alternating Current,,90,,Which are correct: A. Computed tomography and magnetic resonance imaging detect cancers of internal organs. B. Chemotherapeutics drugs are used to kill non- cancerous cells. C. -interferon activate the cancer patients’ immune system and helps in destroying the tumour. D. Chemotherapeutic drugs are biological response modifiers. E. In the case of leukaemia blood cells counts are decreased. Choose the correct answer from the option given below:,B and D only,D and E only,C and D only,A and C only,D,2025,120,fixable_figure,figure_hint keyword detected,
Biology,,,,90,,Which of the following diagrams is correct with regard to the proximal (P) and distal (D) tubule of the Nephron. (1) (2) (3) (4),,,,,B,2025,125,unusable_parse_fail,could not split 4 options,
Biology,Unclassified,Unclassified,,90,,Identify the part of a bio-reactor which is used as a foam braker from the given figure.,A,B,D,C,D,2025,126,fixable_figure,figure_hint keyword detected,
Chemistry,,,,90,,,,,,,,2025,63,unusable_no_answer,not in answer table,
Physics,Kinetic Theory,Kinetic Theory,,60,,"An oxygen cylinder of volume 30 litre has 18.20 moles of oxygen. After some oxygen is withdrawn from the cylinder, its gauge pressure drops to 11 atmospheric pressure at temperature 27ºC. The mass of the oxygen withdrawn from the cylinder is nearly equal to : [Given, 1 1 100 , 12 − − = R J mol K and molecular mass of O2 = 32, 1 atm pressure = 1.01 ×105 N/m2]",0.125 kg,0.144 kg,0.116 kg,0.156 kg,C,2025,14,llm_flagged,llm=Kinetic Theory; kw_score=0 kw=Unclassified,Unclassified
Physics,Motion in a Plane,Motion in a Plane,,60,,"In some appropriate units, time (t) and position (x) relation of a moving particle is given by t = x2 + x. The acceleration of the particle is",3 2 ( 2) − + x,3 2 (2 1) − + x,3 2 ( 1) + + x,2 2 1 + + x [3] [Contd... NEET (UG)-2025 [Code – 45] ENGLISH,B,2025,15,llm_flagged,llm=Motion in a Plane; kw_score=0 kw=Unclassified,Unclassified
Physics,System of Particles and Rotational Motion,System of Particles and Rotational Motion,,60,,The Sun rotates around its centre once in 27 days. What will be the period of revolution if the Sun were to expand to twice its present radius without any external influence? Assume the Sun to be a sphere of uniform density.,100 days,105 days,115 days,108 days,D,2025,17,llm_flagged,llm=System of Particles and Rotational Motion; kw_score=1 kw=Molecular Basis of Inheritance,Molecular Basis of Inheritance
Physics,Moving Charges and Magnetism,Moving Charges and Magnetism,,60,,"A model for quantized motion of an electron in a uniform magnetic field B states that the flux passing through the orbit of the electron is n(h/e) where n is an integer, h is Planck's constant and e is the magnitude of electron's charge. According to the model, the magnetic moment of an electron in its lowest energy state will be (m is the mass of the electron)",he m ,2 he m ,heB m ,2 heB m ,B,2025,18,llm_flagged,llm=Moving Charges and Magnetism; kw_score=1 kw=Gravitation,Gravitation
Physics,Motion in a Plane,Motion in a Plane,,60,,"Two cities X and Y are connected by a regular bus service with a bus leaving in either direction every T min. A girl is driving scooty with a speed of 60 km/h in the direction X to Y notices that a bus goes past her every 30 minutes in the direction of her motion, and every 10 minutes in the opposite direction. Choose the correct option for the period T of the bus service and the speed (assumed constant) of the buses.","9 min, 40 km/h","25 min, 100 km/h","10 min, 90 km/h","15 min, 120 km/h",D,2025,21,llm_flagged,llm=Motion in a Plane; kw_score=0 kw=Unclassified,Unclassified
Physics,System of Particles and Rotational Motion,System of Particles and Rotational Motion,,60,,A uniform rod of mass 20 kg and length 5 m leans against a smooth vertical wall making an angle of 60° with it. The other end rests on a rough horizontal floor. The friction force that the floor exerts on the rod is: (take g = 10 m/s2),100 N,100 3 N,200 N,200 3 N [4] [Contd... NEET (UG)-2025 [Code – 45] ENGLISH,B,2025,22,llm_flagged,llm=System of Particles and Rotational Motion; kw_score=1 kw=Laws of Motion,Laws of Motion
Physics,Mechanical Properties of Fluids,Mechanical Properties of Fluids,,60,,"A balloon is made of a material of surface tension S and its inflation outlet (from where gas is filled in it) has small area A. It is filled with a gas of density ρ and takes a spherical shape of radius R. When the gas is allowed to flow freely out of it, its radius r changes from R to 0 (zero) in time T. If the speed v(r) of gas coming out of the balloon depends on r as ra and T S A R      ","1 1 3 , , 1, 1, 2 2 2 a = = = − = + =","1 1 1 5 , , 1, , 2 2 2 2 a = − = − = − = − =","1 1 1 7 , , 1, , 2 2 2 2 a = − = − = −= =","1 1 1 1 7 , , , , 2 2 2 2 2 a = = = − = =",C,2025,24,llm_flagged,llm=Mechanical Properties of Fluids; kw_score=1 kw=Mechanical Properties of Fluids,Mechanical Properties of Fluids
Physics,Units and Measurements,Units and Measurements,,60,,"Consider the diameter of a spherical object being measured with the help of a Vernier callipers. Suppose its 10 Vernier Scale Divisions (V.S.D.) are equal to its 9 Main Scale Divisions (M.S.D.). The least division in the M.S. is 0.1 cm and the zero of V.S. is at x = 0.1 cm when the jaws of Vernier callipers are closed. If the main scale reading for the diameter is M = 5 cm and the number of coinciding vernier division is 8, the measured diameter after zero error correction, is:",5.18 cm,5.08 cm,4.98 cm,5.00 cm,C,2025,25,llm_flagged,llm=Units and Measurements; kw_score=0 kw=Unclassified,Unclassified
Physics,Electromagnetic Induction,Electromagnetic Induction,,60,,A parallel plate capacitor made of circular plates is being charged such that the surface charge density on its plates is increasing at a constant rate with time. The magnetic field arising due to displacement current is:,zero at all places,constant between the plates and zero outside the plates.,non-zero everywhere with maximum at the imaginary cylindrical surface connecting peripheries of the plates.,zero between the plates and non-zero outside.,C,2025,26,llm_flagged,llm=Electromagnetic Induction; kw_score=1 kw=Electrostatic Potential and Capacitance,Electrostatic Potential and Capacitance
Physics,Electrostatic Potential and Capacitance,Electrostatic Potential and Capacitance,,60,,Two identical charged conducting spheres A and B have their centres separated by a certain distance. Charge on each sphere is q and the force of repulsion between them is F. A third identical uncharged conducting sphere is brought in contact with sphere A first and then with B and finally removed from both. New force of repulsion between spheres A and B (Radii of A and B are negligible compared to the distance of separation so that for calculating force between them they can be considered as point charges) is best given as:,3 5 F,2 3 F,2 F,3 8 F [5] [Contd... NEET (UG)-2025 [Code – 45] ENGLISH,D,2025,28,llm_flagged,llm=Electrostatic Potential and Capacitance; kw_score=0 kw=Unclassified,Unclassified
Physics,Kinetic Theory,Kinetic Theory,,60,,"A container has two chambers of volumes V1 = 2 litres and V2 = 3 litres separated by a partition made of a thermal insulator. The chambers contains n1 = 5 and n2 = 4 moles of ideal gas at pressures p1 = 1 atm and p2 = 2 atm, respectively. When the partition is removed, the mixture attains an equilibrium pressure of:",1.3 atm,1.6 atm,1.4 atm,1.8 atm,B,2025,29,llm_flagged,llm=Kinetic Theory; kw_score=1 kw=Thermal Properties of Matter,Thermal Properties of Matter
Physics,Atoms,Atoms,,60,,"A particle of mass m is moving around the origin with a constant force F pulling it towards the origin. If Bohr model is used to describe its motion, the radius r of the nth orbit and the particle's speed v in the orbit depend on n as",1/3 1/3 ; r n v n  ,1/3 2/3 ; r n v n  ,2/3 1/3 ; v r n n  ,4/3 1/3 ; r n v n−  ,C,2025,30,llm_flagged,llm=Atoms; kw_score=1 kw=Gravitation,Gravitation
Physics,Gravitation,Gravitation,,60,,The radius of Martian orbit around the Sun is about 4 times the radius of the orbit of Mercury. The Martian year is 687 Earth days. Then which of the following is the length of I year on Mercury?,88 earth days,225 earth days,172 earth days,124 earth days,A,2025,31,llm_flagged,llm=Gravitation; kw_score=1 kw=Gravitation,Gravitation
Physics,Gravitation,Gravitation,,60,,A body weight 48 N on the surface of the earth. The gravitational force experienced by the body due to the earth at a height equal to one-third the radius of the earth from its surface is:,16 N,27 N,32 N,36 N,B,2025,32,llm_flagged,llm=Gravitation; kw_score=1 kw=Gravitation,Gravitation
Physics,Current Electricity,Current Electricity,,60,,A wire of resistance R is cut into 8 equal pieces. From these pieces two equivalent resistances are made by adding four of these together in parallel. Then these two sets are added in series. The net effective resistance of the combination is:,64 R,32 R,16 R,8 R,C,2025,33,llm_flagged,llm=Current Electricity; kw_score=1 kw=Current Electricity,Current Electricity
Physics,Dual Nature of Radiation and Matter,Dual Nature of Radiation and Matter,,60,,De-Broglie wavelength of an electron orbiting in the n = 2 state of hydrogen atom is close to (Given Bohr radius = 0.052 nm),0.067 nm,0.67 nm,1.67 nm,2.67 nm,B,2025,34,llm_flagged,llm=Dual Nature of Radiation and Matter; kw_score=1 kw=Gravitation,Gravitation
Physics,Dual Nature of Radiation and Matter,Dual Nature of Radiation and Matter,,60,,Which of the following options represent the variation of photoelectric current with property of light shown on the x-axis?,A only,A and C,A and D,B and D,A,2025,38,llm_flagged,llm=Dual Nature of Radiation and Matter; kw_score=1 kw=Current Electricity,Current Electricity
Physics,Thermodynamics,Thermodynamics,,60,,"Two gases A and B are filled at the same pressure in separate cylinders with movable pistons of radius rA and rB, respectively. On supplying an equal amount of heat to both the systems reversibly under constant pressure, the pistons of gas A and B are displaced by 16 cm and 9 cm, respectively. If the change in their internal energy is the same, then the ratio rA/ rB is equal to",4 3,3 4,2 3,3 2,B,2025,41,llm_flagged,llm=Thermodynamics; kw_score=1 kw=Thermodynamics,Thermodynamics
Physics,Units and Measurements,Units and Measurements,,60,,"A physical quantity P is related to four observations a, b, c and d as follows: 3 2 / = P a b c d The percentage errors of measurement in a, b, c and d are 1%, 3%, 2%, and 4% respectively. The percentage error in the quantity P is",10%,2%,13%,15%,C,2025,42,llm_flagged,llm=Units and Measurements; kw_score=0 kw=Unclassified,Unclassified
Physics,Wave Optics,Wave Optics,,60,,"The intensity of transmitted light when a polaroid sheet, placed between two crossed polarization at 22.5° from the polarization axis of one of the polaroid, is (I0 is the intensity or polarised light after passing through the first polaroid):",0 2 I,0 4 I,0 8 I,0 16 I,C,2025,43,llm_flagged,llm=Wave Optics; kw_score=0 kw=Unclassified,Unclassified
Physics,Waves,Waves,,60,,A pipe open at both ends has a fundamental frequency f in air. The pipe is now dipped vertically in a water drum to half of its length. The fundamental frequency of the air column is now equal to:,2 f,f,3 2 f,2f [7] [Contd... NEET (UG)-2025 [Code – 45] ENGLISH,B,2025,45,llm_flagged,llm=Waves; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Structure of Atom,Structure of Atom,,60,,"The ratio of the wavelengths of the light absorbed by a Hydrogen atom when it undergoes n = 2 → n = 3 and n = 4 → n = 6 transitions, respectively, is",1 36,1 16,1 9,1 4,D,2025,46,llm_flagged,llm=Structure of Atom; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Coordination Compounds,Coordination Compounds,,60,,Match List-I with List-II. List-I (Ion) List-II (Group Number in Cation Analysis) A. Co2+ I. Group-I B. Mg2+ II. Group-III C. Pb2+ III. Group-IV D. A3+ IV. Group-VI Choose the correct answer from the options given below:,"A-III, B-IV, C-II, D-I","A-III, B-IV, C-I, D-II","A-III, B-II, C-IV, D-I","A-III, B-II, C-I, D-IV",B,2025,48,llm_flagged,llm=Coordination Compounds; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Structure of Atom,Structure of Atom,,60,,"Energy and radius of first Bohr orbit of He+ and Li2+ are [Given RH = 2.18×10–18 J, a0 = 52.9 pm]",En (Li2+) = –19.62 × 10–18 J: rn (Li2+) = 17.6 pm En (He+) = –8.72× 10–18 J; rn (He+) = 26.4 pm,En (Li2+) = –8.72 × 10–18 J; rn (Li2+) = 26.4 pm En (He+) = –19.62 × 10–18 J: rn (He+) = 17.6 pm,En (Li2+) = –19.62 × 10–16 J; rn (Li2+) = 17.6 pm En (He+) = –8.72 × 10–16 J: rn (He+) = 26.4 pm,En (Li2+) = –8.72 × 10–16 J; rn (Li2+) = 17.6 pm En (He2+) = –19.62 × 10–16 J: rn (He+) = 17.6 pm,A,2025,50,llm_flagged,llm=Structure of Atom; kw_score=1 kw=Gravitation,Gravitation
Chemistry,Coordination Compounds,Coordination Compounds,,60,,Which of the following are paramagnetic? A. [NiCl4]2– B. Ni(CO)4 C. [Ni(CN)4]2– D. [Ni(H2O)6]2+ E. Ni (PPh3)4 Choose the correct answer from the options given below:,A and C only,B and E only,A and D only,"A, D and E only [8] [Contd... NEET (UG)-2025 [Code – 45] ENGLISH",C,2025,51,llm_flagged,llm=Coordination Compounds; kw_score=0 kw=Unclassified,Unclassified
Chemistry,The p-Block Elements,The p-Block Elements,,60,,"Given below are two statements: Statement I: Like nitrogen that can form ammonia, arsenic can form arsine. Statement II: Antimony cannot form antimony pentoxide. In the light of the above statements, choose the most appropriate answer from the options given below:",Both Statement I and Statement II are correct.,Both Statement I and Statement II are incorrect.,Statement I is correct but Statement II is incorrect.,Statement I is incorrect but Statement II is correct.,C,2025,52,llm_flagged,llm=The p-Block Elements; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Classification of Elements and Periodicity,Classification of Elements and Periodicity,,60,,Which among the following electronic configurations belong to main group elements? A. [Ne]3s1 B. [Ar]3d3 4s2 C. [Kr]4d105s25p5 D. [Ar]3d104s1 E. [Rn]5f06d27s2 Choose the correct answer from the options given below:,B and E only,A and C only,D and E only,"A, C and D only",B,2025,53,llm_flagged,llm=Classification of Elements and Periodicity; kw_score=1 kw=Structure of Atom,Structure of Atom
Chemistry,Some Basic Concepts of Chemistry,Some Basic Concepts of Chemistry,,60,,Dalton's Atomic theory could not explain which of the following?,Law of conservation of mass,Law of constant proportion,Law of multiple proportion,Law of gaseous volume,D,2025,54,llm_flagged,llm=Some Basic Concepts of Chemistry; kw_score=1 kw=Biodiversity and Conservation,Biodiversity and Conservation
Chemistry,Redox Reactions,Redox Reactions,,60,,"Consider the following compounds: KO2, H2O2 and H2SO4 The oxidation states of the underlined elements in them are, respectively,","+1, –1, and +6","+2, –2, and +6","+1, –2, and +4","+4, –4, and +6",A,2025,55,llm_flagged,llm=Redox Reactions; kw_score=1 kw=Redox Reactions,Redox Reactions
Chemistry,Chemical Kinetics,Chemical Kinetics,,60,,"If the half-life (t1/2) for a first order reaction is 1 minute, then the time required for 99.9% completion of the reaction is closet to:",2 minutes,4 minutes,5 minutes,10 minutes,D,2025,56,llm_flagged,llm=Chemical Kinetics; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Coordination Compounds,Coordination Compounds,,60,,"The correct order of the wavelength of light absorbed by the following complexes is, A. [Co(NH3)6]3+ B. [Co(CN)6]3– C. [Cu(H2O)4]2+ D. [Ti(H2O)6]3+ Choose the correct answer from the options given below:",B < D < A < C,B < A < D < C,C < D < A < B,C < A < D < B,B,2025,57,llm_flagged,llm=Coordination Compounds; kw_score=1 kw=Wave Optics,Wave Optics
Chemistry,Hydrocarbons,Hydrocarbons,,60,,Which one of the following compounds can exist as cis-trans isomers?,Pent-1-ene,2-Methylhex-2-ene,"1,1-Dimethylcyclopropane",1.2-Dimethylcyclohexane,D,2025,58,llm_flagged,llm=Hydrocarbons; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Equilibrium,Equilibrium,,60,,"Phosphoric acid ionizes in three steps with their ionization constant values 1 2 a a K ,K and 3 a K , respectively, while K is the overall ionization constant. Which of the following statements are true? A. 1 2 3 a a a log K logK logK logK = + + B. H3PO4 is stronger acid than – 2 4 H PO and 2– 4 HPO . C. 1 2 3 a a a K K K > > D. 3 2 1 a a a K K K 2 + = Choose the correct answer from the options given below:",A and B only,A and C only,"B, C and D only","A, B and C only",D,2025,59,llm_flagged,llm=Equilibrium; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Electrochemistry,Electrochemistry,,60,,"If the molar conductivity ( ) m Λ of a 0.050 mol L–1 solution of a monobasic weak acid is 90 S cm2 mol–1, its extent (degree) of dissociation will be [Assume ° + Λ = 349.6 S cm2 mol–1 and – ° Λ = 50.4 S cm2 mol–1]",0.115,0.125,0.225,0.215,C,2025,61,llm_flagged,llm=Electrochemistry; kw_score=1 kw=Current Electricity,Current Electricity
Chemistry,Chemical Bonding and Molecular Structure,Chemical Bonding and Molecular Structure,,60,,"Given below are two statements: Statement I: A hypothetical diatomic molecule with bond order zero is quite stable. Statement II: As bond order increases, the bond length increases. In the light of the above statements, chose the most appropriate answer from the options given below: (1) Both statement I and Statement II are true (2) Both statement I and Statement II are false (3) Statement I is true but Statement II is false (4) Statement I is true but Statement II is true 63. Out of the following complex compounds, which of the compound will be having the minimum conductance is solution?",[ ] 3 3 3 Co(NH ) Cl,[ ] 3 4 2 Co(NH ) Cl,[ ] 3 6 3 Co(NH ) Cl,[ ] 3 5 Co(NH ) Cl Cl,B,2025,62,llm_flagged,llm=Chemical Bonding and Molecular Structure; kw_score=1 kw=Chemical Bonding and Molecular Structure,Chemical Bonding and Molecular Structure
Chemistry,Chemical Bonding and Molecular Structure,Chemical Bonding and Molecular Structure,,60,,Match the List-I with List-II. List-I List-II A. XeO3 I. sp3d; linear B. XeF2 II. sp3; pyramidal C. XeOF4 III. sp3d3: distorted octahedral D. XeF6 IV. sp3d2; square pyramidal Choose the correct answer from the options given below.,"A-II, B-I, C-IV, D-III","A-II, B-I, C-III, D-IV","A-IV, B-II, C-III, D-I","A-IV, B-II, C-I, D-III",A,2025,64,llm_flagged,llm=Chemical Bonding and Molecular Structure; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Solutions,Solutions,,60,,Match the List-I with List-II. List-I (Example) List-II (Type of Solution) A. Humidity I. Solid in solid B. Alloys II. Liquid in gas C. Amalgams III. Solid in gas D. Smoke IV. Liquid in solid Choose the correct answer from the options given below.,"A-II, B-IV, C-I, D-III","A-II, B-I, C-IV, D-III","A-III, B-I, C-IV, D-II","A-III, B-II, C-I, D-IV",B,2025,66,llm_flagged,llm=Solutions; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Some Basic Concepts of Chemistry,Some Basic Concepts of Chemistry,,60,,"Among the following, choose the ones with equal number of atoms. A. 212 g of Na2CO3 (s) [molar mass = 106 g] B. 248 g of Na2O (s) [molar mass = 62 g] C. 240 g of NaOH (s) [molar mass = 40 g] D. 12 g of H2(g) [molar mass = 2 g] E. 220 g of CO2(g) [molar mass = 44 g] Choose the correct answer from the options given below:","A, B, and C only","A, B, and D only","B, C, and D only","B, D, and E only",B,2025,68,llm_flagged,llm=Some Basic Concepts of Chemistry; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Biomolecules,Biomolecules,,60,,Match the List-I with List-II. List-I (Name of Vitamin) List-II (Deficiency disease) A. Vitamin B12 I. Cheilosis B. Vitamin D II. Convulsions C. Vitamin B2 III. Rickets D. Vitamin B6 .IV. Pernicious anaemia Choose the correct answer from the options given below.,"A-I, B-III, C-II, D-IV","A-IV, B-III, C-I, D-II","A-II, B-III, C-I, D-IV","A-IV, B-III, C-II, D-I",B,2025,69,llm_flagged,llm=Biomolecules; kw_score=1 kw=Biomolecules,Biomolecules
